ProblemName,Seed,T_combined,T_confgraph,T_dualproof,T_noLPinf,N_combined,N_confgraph,N_dualproof,N_noLPinf,DI_combined,DI_confgraph,DI_dualproof,DI_noLPinf,Gap_combined,Gap_confgraph,Gap_dualproof,Gap_noLPinf,GapQ_combined,GapQ_confgraph,GapQ_dualproof,GapQ_noLPinf,TQ_combined,TQ_confgraph,TQ_dualproof,TQ_noLPinf,NQ_combined,NQ_confgraph,NQ_dualproof,NQ_noLPinf,DIQ_combined,DIQ_confgraph,DIQ_dualproof,DIQ_noLPinf
app1-1,2,4.17,3.8,3.7,2.97,6,2,2,2,221.01774098094754,225.01556084750922,220.86575175913245,183.2726787738458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.404040404040404,1.2794612794612794,1.2457912457912457,1.0,3.0,1.0,1.0,1.0,1.2059502947172953,1.2277638017457755,1.2051209882280143,1.0
app1-2,0,642.8,735.09,709.34,816.08,33,30,22,52,36383.844121706585,43646.5060027417,42031.45435091943,45533.18700101926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7876678756984609,0.9007572786981668,0.8692039996078815,1.0,0.6346153846153846,0.5769230769230769,0.4230769230769231,1.0,0.7990621021298626,0.9585647058213754,0.9230949362270329,1.0
app1-2,1,789.47,730.11,638.65,781.66,20,25,18,46,44698.36789757741,42145.51558982228,34397.5123123706,44712.8024300135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009991556431185,0.9340506102397462,0.81704321572039,1.0,0.43478260869565216,0.5434782608695652,0.391304347826087,1.0,0.9996771722716623,0.942582734682988,0.7692989578591308,1.0
app1-2,2,618.36,768.86,588.01,654.39,20,24,16,22,37335.62179865141,43850.96528879582,35741.54983541774,38462.377237612316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9449410901755834,1.1749262672106848,0.8985620195907639,1.0,0.9090909090909091,1.0909090909090908,0.7272727272727273,1.0,0.970704997457644,1.1401002339999413,0.9292600302527874,1.0
beasleyC3,0,31.56,31.47,31.66,31.53,83,83,97,97,57.36058461538471,56.855530636604875,56.342162201591606,55.628482625994785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000951474785918,0.9980970504281635,1.0041230574056454,1.0,0.8556701030927835,0.8556701030927835,1.0,1.0,1.031136962714502,1.022057909054609,1.0128293913820205,1.0
beasleyC3,2,47.2,46.75,31.85,31.84,453,424,120,120,60.5070464190982,59.95372745358091,57.46824336870037,57.65472970822291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4824120603015076,1.4682788944723617,1.0003140703517588,1.0,3.775,3.533333333333333,1.0,1.0,1.049472380242006,1.039875267076833,0.9967654632938824,1.0
binkar10_1,0,31.34,38.0,29.29,28.74,2560,2899,1956,1910,16.530218892167426,13.482042785835343,16.303323347103102,16.10565038938465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904662491301322,1.3221990257480865,1.0191370911621433,1.0,1.3403141361256545,1.5178010471204189,1.024083769633508,1.0,1.0263614627486644,0.8371001766387189,1.0122735159983816,1.0
binkar10_1,1,29.22,29.45,36.02,36.65,2246,2325,2595,2823,11.699173704422169,11.71818816894641,12.863425716471033,18.01209992671697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972714870395634,0.8035470668485676,0.9828103683492497,1.0,0.7956075097414098,0.8235919234856536,0.9192348565356004,1.0,0.6495174772525567,0.6505731267660284,0.7141546942780937,1.0
binkar10_1,2,28.71,30.89,36.61,35.09,2509,2376,3144,2658,16.276617190935752,17.458604634307537,17.643973413577946,13.455223928248113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818181,0.8803077799943003,1.043317184383015,1.0,0.9439428141459744,0.8939051918735892,1.182844243792325,1.0,1.2096875739662987,1.297533562236349,1.3113102767866913,1.0
bnatt400,0,970.91,1088.34,786.23,1013.96,6821,8660,5563,5873,97091.0,108833.99999999999,78623.0,101396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9575427038541954,1.0733559509250856,0.7754053414335871,1.0,1.1614166524774392,1.4745445257960157,0.9472160735569556,1.0,0.9575427038541955,1.0733559509250856,0.7754053414335871,1.0
bnatt400,1,1105.02,977.85,921.03,839.92,6346,5297,7122,7439,110502.0,97785.0,92103.0,83992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315625297647395,1.1642180207638824,1.0965687208305552,1.0,0.8530716494152439,0.7120580723215486,0.9573867455303132,1.0,1.315625297647395,1.1642180207638824,1.0965687208305552,1.0
bnatt400,2,745.15,942.35,1071.66,779.62,5500,7395,8178,5485,74515.0,94235.0,107166.0,77962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9557861522280084,1.2087298940509479,1.3745927503142557,1.0,1.0027347310847767,1.348222424794895,1.490975387420237,1.0,0.9557861522280086,1.2087298940509479,1.3745927503142557,1.0
bnatt500,0,4368.17,4207.7,5371.93,5290.44,29526,31759,37706,37595,436817.0,420770.0,537193.0,529044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8256723448333221,0.7953402741548907,1.0154032556838375,1.0,0.785370394999335,0.8447665913020348,1.0029525202819525,1.0,0.825672344833322,0.7953402741548907,1.0154032556838373,1.0
bnatt500,1,6333.06,6250.27,6434.0,6215.26,38962,38236,40497,34819,633306.0,625027.0,643400.0,621526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0189533503023205,1.0056329099667594,1.0351940224544105,1.0,1.118986760102243,1.0981360751313938,1.1630718860392315,1.0,1.0189533503023205,1.0056329099667591,1.0351940224544105,1.0
bnatt500,2,4996.9,5003.35,4014.0,3370.42,29029,29313,27097,24977,499689.99999999994,500335.00000000006,401400.0,337042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4825748719744125,1.4844885800582717,1.1909494959085218,1.0,1.162229250910838,1.173599711734796,1.0848780878408135,1.0,1.4825748719744125,1.484488580058272,1.1909494959085218,1.0
bppc4-08,2,7200.0,7200.0,7200.0,6352.91,793397,763383,825334,761343,13609.452830188678,13609.452830188678,13609.433962264151,12011.150943396226,1.92,1.92,1.92,0.0,inf,inf,inf,0.0,1.1333388950890222,1.1333388950890222,1.1333388950890222,1.0,1.042101917269877,1.0026794756108612,1.0840501587326605,1.0,1.1330681709292152,1.1330681709292152,1.1330666000618923,1.0
brazil3,0,3360.46,7200.0,7200.0,7200.0,2570,8723,7483,8234,19964.97339208332,39179.136596874974,33318.82332812497,39159.57283583331,0.0,24.46,15.88,88.6,0.0,0.2760722347629797,0.17923250564334087,1.0,0.46673055555555554,1.0,1.0,1.0,0.31212047607481175,1.0593879038134564,0.9087928102987612,1.0,0.5098363425919242,1.0004995907673375,0.8508474662838071,1.0
brazil3,1,4252.19,4311.7,7200.0,7200.0,2347,2243,2280,4781,100252.26529645834,101377.01341104167,191847.29454208334,158577.6629520833,0.0,0.0,71.43,25.81,0.0,0.0,2.7675319643549017,1.0,0.5905819444444443,0.5988472222222222,1.0,1.0,0.49090148504496967,0.4691487136582305,0.47688768040158963,1.0,0.6321966374718936,0.6392893647428408,1.2098002390163423,1.0
brazil3,2,3785.08,3063.82,2444.4,2900.92,3302,2100,1101,1474,4574.0625,4213.541666666666,3882.8125,4111.510416666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3047860678681245,1.056154599230589,0.8426292348634227,1.0,2.2401628222523744,1.4246947082767978,0.7469470827679783,1.0,1.1125017418071725,1.0248160018241472,0.9443761796784942,1.0
chromaticindex1024-7,2,6429.72,6472.23,7200.0,7200.0,757,772,718,718,170155.5,171105.75,189488.75,189404.25,0.0,0.0,33.33,33.33,0.0,0.0,1.0,1.0,0.8930166666666667,0.8989208333333333,1.0,1.0,1.0543175487465182,1.075208913649025,1.0,1.0,0.8983721326211002,0.9033891794930684,1.0004461357123717,1.0
chromaticindex512-7,0,1172.37,1154.13,2000.65,2004.52,361,365,707,707,31401.75,30949.5,52146.25,52243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584863209147327,0.5757637738710515,0.9980693632390797,1.0,0.5106082036775106,0.5162659123055162,1.0,1.0,0.6010709568746052,0.5924142947380511,0.998148077254369,1.0
chromaticindex512-7,1,3689.97,3586.68,7200.0,7200.0,3133,3461,11439,60358,94038.0,91467.0,181789.0,181811.25,0.0,0.0,33.33,33.33,0.0,0.0,1.0,1.0,0.5124958333333333,0.49815,1.0,1.0,0.05190695516750058,0.05734119752145532,0.18951920209417145,1.0,0.517228719344925,0.5030876802178083,0.9998776203342753,1.0
cost266-UUE,0,4923.15,6154.27,7200.0,7200.0,375684,498762,636741,686321,18442.076416295735,24507.270328492887,39754.28556581706,40669.19943328854,0.0,0.0,3.96,3.89,0.0,0.0,1.0179948586118253,1.0,0.6837708333333333,0.8547597222222223,1.0,1.0,0.5473881755038823,0.7267182557433038,0.9277597509037316,1.0,0.45346544002045275,0.6026002643276328,0.9775035191196165,1.0
cost266-UUE,1,3728.83,7200.0,7200.0,7200.0,294630,31821,636961,585106,13227.091766782543,42636.86698220098,33505.1559682878,30019.375973267604,0.0,6.02,2.91,2.59,0.0,2.324324324324324,1.1235521235521237,1.0,0.5178930555555555,1.0,1.0,1.0,0.503549784141677,0.05438501741564776,1.0886249670999784,1.0,0.4406184784973988,1.4203115687737584,1.116117670071633,1.0
cost266-UUE,2,4067.72,7196.88,7200.0,7200.0,306702,593150,688748,668583,15450.64854860508,26413.048929456738,33195.5178751275,33268.46268350316,0.0,0.0,2.76,2.9,0.0,0.0,0.9517241379310344,1.0,0.5649611111111111,0.9995666666666667,1.0,1.0,0.45873436805901435,0.8871748159914327,1.0301608027724307,1.0,0.4644232796565799,0.7939365633072725,0.9978073886650666,1.0
csched007,0,2327.77,2355.58,7200.0,7200.0,187288,198606,689922,687997,16205.184854415957,17020.275022792026,62622.12107264957,68788.75159116808,0.0,0.0,7.64,10.27,0.0,0.0,0.7439143135345667,1.0,0.3233013888888889,0.32716388888888887,1.0,1.0,0.27222211724760426,0.2886727703754522,1.0027979773167615,1.0,0.23557899336112637,0.24742817145379464,0.9103540858661221,1.0
csched007,1,2613.95,1855.85,7200.0,7200.0,220934,142275,700322,802729,16818.595935897436,11746.239579772082,62577.61070227922,65338.498602564105,0.0,0.0,7.25,9.36,0.0,0.0,0.7745726495726496,1.0,0.3630486111111111,0.2577569444444444,1.0,1.0,0.27522862634836914,0.17723914297353155,0.8724264353225061,1.0,0.25740713814378063,0.17977516825449552,0.9577448524325819,1.0
csched007,2,3393.08,4504.79,7200.0,1730.41,247755,290068,717094,130969,21171.48683076923,25459.21121054131,54469.426854700854,12508.327607692308,0.0,0.0,5.85,0.0,0.0,0.0,inf,0.0,1.9608532081992127,2.6033078865702346,4.160863610358239,1.0,1.8917071978865228,2.214783651093007,5.475295680657255,1.0,1.692591327536808,2.0353809085464416,4.354653041003141,1.0
csched008,2,5772.95,4674.39,7200.0,7200.0,546382,404774,716469,467706,3644.5367774566475,4318.10096531791,8338.526011560692,8338.526011560692,0.0,0.0,2.34,2.34,0.0,0.0,1.0,1.0,0.8017986111111111,0.6492208333333334,1.0,1.0,1.1682167857585748,0.865445386631773,1.5318790009108285,1.0,0.43707206434372115,0.5178494327811908,1.0,1.0
dano3_3,0,143.7,161.59,152.34,146.25,10,10,10,12,1862.9259719075267,1870.6513092066045,1870.5721802442854,1870.4854774064238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825641025641025,1.1048888888888888,1.0416410256410256,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.9959585329101945,1.0000886570904632,1.000046353120037,1.0
dano3_3,1,142.65,141.75,142.36,142.06,14,12,14,12,1263.5882429307567,1263.57275918685,1261.0871942955127,1263.5776451938823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0041531747149093,0.9978178234548782,1.0021117837533438,1.0,1.1666666666666667,1.0,1.1666666666666667,1.0,1.0000083870879757,0.9999961331960477,0.9980290479909627,1.0
dano3_5,0,635.04,634.53,618.61,567.06,276,276,176,220,1347.909644561208,1340.3697228253402,1334.9556207187138,1334.9652834040442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1198814940217967,1.1189821182943605,1.0909074877438014,1.0,1.2545454545454546,1.2545454545454546,0.8,1.0,1.009696402833905,1.0040483745071747,0.9999927618452327,1.0
dano3_5,1,285.81,283.65,275.18,272.91,159,166,150,150,1780.2608740715739,1780.160278578101,1772.3144534282155,1772.204396433998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0472683302187533,1.0393536330658457,1.0083177604338427,1.0,1.06,1.1066666666666667,1.0,1.0,1.0045460205683876,1.004489257650027,1.0000621017499105,1.0
drayage-25-23,2,6941.84,7200.0,5817.6,6307.69,552534,629308,290807,370729,1277.0347172139345,1289.94734297159,894.675865605828,861.815435978194,0.0,0.07,0.0,0.0,0.0,inf,0.0,0.0,1.1005360123912242,1.1414638322428656,0.9223027764522354,1.0,1.4903986469901194,1.6974879224446968,0.7844193467465453,1.0,1.481796059691656,1.496779112000297,1.0381293119800483,1.0
eil33-2,0,81.2,67.05,92.42,45.91,343,561,595,715,933.6795582576123,752.2713959310748,1012.9453128446414,521.295098912198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7686778479634069,1.4604661293835766,2.0130690481376607,1.0,0.4797202797202797,0.7846153846153846,0.8321678321678322,1.0,1.7910768012320646,1.4430816585478397,1.9431322392218622,1.0
eil33-2,1,101.92,66.78,89.73,42.61,395,561,349,675,1109.1921272024756,749.1191142624043,1009.5790682442056,479.65454885501873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3919267777517015,1.567237737620277,2.105843698662286,1.0,0.5851851851851851,0.8311111111111111,0.5170370370370371,1.0,2.3124812010023117,1.5617888250004577,2.1048045320411686,1.0
eil33-2,2,105.72,55.12,87.43,37.22,541,615,517,571,962.4049616213214,603.949774652654,906.8571666024213,427.0821177408486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8404083825900055,1.4809242342826436,2.349005910800645,1.0,0.9474605954465849,1.0770577933450087,0.9054290718038529,1.0,2.2534424215937414,1.4141303266158474,2.1233789215981593,1.0
fast0507,0,322.23,305.72,260.94,263.98,1284,1377,1045,1041,580.8892862068959,557.8319126436767,525.2018270114937,526.0231568965506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2206606561103113,1.1581180392453974,0.9884839760587922,1.0,1.2334293948126802,1.3227665706051874,1.0038424591738713,1.0,1.1043036387105967,1.0604702574973932,0.998438605079855,1.0
fast0507,1,280.17,180.0,265.86,180.54,1223,789,1032,779,550.1830798850568,469.14652011494195,537.4871867816086,474.1439160919535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5518444666001996,0.9970089730807578,1.4725822532402792,1.0,1.5699614890885751,1.012836970474968,1.3247753530166881,1.0,1.1603714847167976,0.9894601706203431,1.1335950299895243,1.0
fast0507,2,365.44,245.54,165.64,160.11,1711,1054,725,709,604.7471241379305,508.29605402298773,454.59104137931024,448.94815402298843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.282430828805196,1.533570670164262,1.0345387546062081,1.0,2.4132581100141044,1.4866008462623412,1.0225669957686883,1.0,1.3470310963946281,1.1321932153371999,1.01256912920959,1.0
fastxgemm-n2r6s0t2,0,4702.82,4774.24,4436.56,4526.87,1118937,1136260,1014208,1024921,326247.55928434775,348146.25953043473,333315.43928695645,344899.77651478257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0388679153587357,1.0546448208143817,0.9800502333842148,1.0,1.091729996750969,1.1086317872304305,0.9895474870746136,1.0,0.9459198918047563,1.0094128301515817,0.9664124536557083,1.0
fastxgemm-n2r6s0t2,1,4017.11,2579.71,2657.63,3208.37,1012967,609753,653762,771817,236190.0877195652,163316.84391956523,185807.05656304347,184782.58450869567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2520719243728125,0.8040562653309936,0.8283427410180247,1.0,1.3124445302448637,0.790022764463597,0.8470427575448585,1.0,1.278205347909561,0.8838324474884683,1.0055442024315857,1.0
fastxgemm-n2r6s0t2,2,3129.08,4374.81,2060.35,3676.54,769500,1031868,492173,839760,211406.1993217391,315296.12085869565,137027.48180869565,263077.68020086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8510936913511072,1.1899258541998727,0.5604046195607827,1.0,0.9163332380680195,1.2287653615318663,0.5860876917214443,1.0,0.8035885034424913,1.198490577452087,0.5208631979120011,1.0
fiball,0,465.55,600.45,394.03,1342.69,4111,5853,4360,20372,249.44762318840577,244.59505797101448,244.59505797101448,244.59505797101448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3467293269481414,0.4471992790592021,0.29346312253759244,1.0,0.2017965835460436,0.28730610642057725,0.21401924209699588,1.0,1.0198391793262083,1.0,1.0,1.0
fiball,1,447.14,425.63,3821.84,2372.29,3521,3216,70292,38260,229.8099420289855,229.8099420289855,239.62878260869562,234.77621739130436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18848454446968962,0.17941735622541932,1.6110340641321257,1.0,0.09202822791427077,0.08405645582854156,1.8372190277051752,1.0,0.9788467698410801,0.9788467698410801,1.0206688959866128,1.0
fiball,2,499.03,870.35,1464.73,2260.11,5672,10338,22881,40321,224.38405797101447,224.9573768115942,224.38405797101447,229.20289855072463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22079898765989264,0.38509187605912987,0.6480790757971957,1.0,0.14067111430768087,0.2563924505840629,0.5674710448649587,1.0,0.9789756560227632,0.9814770154916219,0.9789756560227632,1.0
gen-ip002,0,1315.68,1413.15,1462.75,1637.26,5856334,5796348,6425170,6690190,508.2774467047354,537.3713214727572,565.9406685052278,615.3455389887388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8035864798504819,0.8631188693304668,0.893413385778679,1.0,0.875361387344754,0.8663951248021357,0.9603867752634828,1.0,0.8260033013971962,0.8732838501695736,0.9197119872442674,1.0
gen-ip002,1,1295.56,1385.7,1205.12,1363.72,5478569,5542663,5345710,5677895,494.6164580802605,524.8856551522408,461.0976149359992,525.8791388418258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9500190654973161,1.0161176781157422,0.8837004663713958,1.0,0.9648943842744538,0.9761827226463329,0.9414950434976342,1.0,0.9405515859967046,0.998110813652405,0.8768129041047364,1.0
gen-ip002,2,1271.92,1308.21,1220.88,1256.64,5583912,5647374,5404068,5282471,491.4221079150391,491.56544496501516,468.02669017325877,474.83220419689303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0121594092182327,1.0410380061115354,0.9715431627196334,1.0,1.0570643927813328,1.0690780886445,1.0230189621485855,1.0,1.034938455251167,1.0352403240981178,0.9856675390517272,1.0
gen-ip054,0,3047.64,3157.12,2362.69,2987.96,15245360,15026943,12067757,14800834,1519.5676472901296,1576.403268557068,1186.2488060907776,1454.2759856996938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0199734936210658,1.0566138770264661,0.7907368237861283,1.0,1.0300338480926143,1.015276774268261,0.8153430408043223,1.0,1.0448963348308484,1.0839780647265624,0.8156971701076666,1.0
gen-ip054,1,2530.93,2349.71,2361.66,2406.71,12476019,11384216,12180453,11923977,1305.3634888918657,1211.6930647043955,1178.142167030243,1232.8517329074314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0516140291102791,0.9763162159130099,0.9812815004715981,1.0,1.0462968018136902,0.9547331397905245,1.0215092665811079,1.0,1.0588162826469247,0.982837621395772,0.9556235641181547,1.0
gen-ip054,2,3381.24,4437.62,3148.8,3625.1,16438070,21063822,15904430,17356622,1711.353184130085,2095.627877947159,1551.3034493268178,1818.0084276871949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932730131582577,1.2241372651788915,0.8686105210890734,1.0,0.9470777205380171,1.2135899485510486,0.9163321065585227,1.0,0.9413340213759115,1.152705260345323,0.8532982717249173,1.0
glass-sc,0,2655.26,2660.27,2615.32,2610.23,241329,241365,240737,240737,38823.640581304346,38878.912399999994,38486.59743782609,38417.59842304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017251353329017,1.019170724418921,1.0019500197300621,1.0,1.0024591151339428,1.002608655919115,1.0,1.0,1.010569170768814,1.012007881697254,1.0017960262383612,1.0
glass-sc,1,3214.67,3217.14,3100.56,3099.62,289206,289206,287279,287279,46758.05088173914,46793.19889826087,45539.58734695652,45493.898587391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0371174531071552,1.037914324981772,1.0003032629806234,1.0,1.0067077649253862,1.0067077649253862,1.0,1.0,1.0277872931008423,1.028559880582089,1.001004283233222,1.0
glass-sc,2,2819.06,2831.5,2834.65,2829.27,251112,251112,259617,259617,41733.04491782608,41891.39998695652,42414.491584782605,42331.629982173916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963912952811149,1.000788189179541,1.0019015505766506,1.0,0.9672402038387317,0.9672402038387317,1.0,1.0,0.9858596263692209,0.9896004478116535,1.0019574394523334,1.0
glass4,0,4008.75,4404.19,3730.47,3361.67,2705421,3566262,2847284,3222725,115238.12619050834,137432.32337368792,98546.66609933929,91824.87449565114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19248766238209,1.3101196726626942,1.1097073775831654,1.0,0.839482425587042,1.1065982980241875,0.8835020052905538,1.0,1.2549772251087157,1.4966785865870884,1.0732022955719531,1.0
glass4,1,2392.84,1461.74,2755.59,3696.91,1888717,1253927,1956253,2574365,65192.70388069259,40339.131942364605,67120.32872146509,93880.4379079853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6472540581188074,0.39539507318273914,0.745376544195017,1.0,0.7336632528798364,0.48708205712865116,0.7598972950611121,1.0,0.6944226649708397,0.4296862353997758,0.7149554285979312,1.0
glass4,2,2212.84,1664.1,2488.84,7200.0,1599046,1290615,1896614,3880956,59809.337062710845,52171.44025654397,75559.36009121903,196252.2254702159,0.0,0.0,0.0,65.45,0.0,0.0,0.0,1.0,0.3073388888888889,0.231125,0.34567222222222227,1.0,0.412023738480931,0.3325507941857625,0.48869763017153506,1.0,0.3047574972431983,0.26583871918671176,0.3850114815777529,1.0
graphdraw-domain,0,1010.47,1495.01,1079.9,1054.45,1823083,2660827,1914872,1819134,16022.469596159708,20145.311587422533,17966.0919282739,17847.873021436557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9582910522073118,1.4178102328227986,1.0241358053961782,1.0,1.0021708131451559,1.462688839854568,1.052628338539107,1.0,0.8977243157722822,1.1287233813926505,1.0066236972156488,1.0
graphdraw-domain,1,1122.85,1201.21,1631.15,1592.76,1941578,2031193,2887685,2718947,17974.215538961696,18569.29513816926,27431.054868942396,26237.770712181245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049712448830959,0.7541688641100982,1.0241028152389564,1.0,0.7140918892497721,0.7470513400960004,1.0620600548668289,1.0,0.6850511705484537,0.707731435794132,1.04547963201032,1.0
