ProblemName,Seed,T_useinf-b_usebound_b,T_useinf-b_usebound_b-no-vbound,N_useinf-b_usebound_b,N_useinf-b_usebound_b-no-vbound,DI_useinf-b_usebound_b,DI_useinf-b_usebound_b-no-vbound,Gap_useinf-b_usebound_b,Gap_useinf-b_usebound_b-no-vbound,GapQ_useinf-b_usebound_b,GapQ_useinf-b_usebound_b-no-vbound,TQ_useinf-b_usebound_b,TQ_useinf-b_usebound_b-no-vbound,NQ_useinf-b_usebound_b,NQ_useinf-b_usebound_b-no-vbound,DIQ_useinf-b_usebound_b,DIQ_useinf-b_usebound_b-no-vbound
neos-1456979,2,7200.0,7200.0,31540,31468,59359.108288068186,59371.49706647728,7.29,7.31,0.9972640218878249,1.0,1.0,1.0,1.0022880386424304,1.0,0.9997913345793652,1.0
neos-1582420,0,21.85,22.35,18,18,56.84687362637362,57.04916758241758,0.0,0.0,0.0,0.0,0.9776286353467561,1.0,1.0,1.0,0.9964540419323085,1.0
neos-1582420,1,10.92,10.95,9,9,48.27945494505492,53.27364175824174,0.0,0.0,0.0,0.0,0.9972602739726028,1.0,1.0,1.0,0.9062540752169588,1.0
neos-1582420,2,55.49,56.6,1381,1485,123.04363571428577,117.02450000000002,0.0,0.0,0.0,0.0,0.9803886925795053,1.0,0.92996632996633,1.0,1.051434833853473,1.0
neos-2075418-temuka,0,7024.05,6994.03,1,1,702405.0,699403.0,0.0,0.0,0.0,0.0,1.0042922320893677,1.0,1.0,1.0,1.0042922320893677,1.0
neos-2075418-temuka,1,4517.94,4557.4,1,1,451793.99999999994,455739.99999999994,0.0,0.0,0.0,0.0,0.9913415543950498,1.0,1.0,1.0,0.9913415543950498,1.0
neos-2075418-temuka,2,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-2657525-crna,0,7200.0,7200.0,3064132,1033738,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,2.9641282413919194,1.0,1.0,1.0
neos-2657525-crna,1,7200.0,7200.0,3681104,6445549,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.5711079071774957,1.0,1.0,1.0
neos-2657525-crna,2,7200.0,7200.0,2122332,2050011,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.035278347286917,1.0,1.0,1.0
neos-2746589-doon,0,7200.0,7200.0,55681,55574,4204.009609600646,4200.247500248988,0.46,0.46,1.0,1.0,1.0,1.0,1.001925360780221,1.0,1.000895687540183,1.0
neos-2746589-doon,1,7200.0,7200.0,30280,30244,4491.026939547884,4495.983594761507,0.73,0.73,1.0,1.0,1.0,1.0,1.0011903187409072,1.0,0.9988975370774487,1.0
neos-2746589-doon,2,7200.0,7200.0,182349,183064,1682.404362115371,1682.393880091668,0.11,0.11,1.0,1.0,1.0,1.0,0.9960942621159813,1.0,1.0000062304219166,1.0
neos-2978193-inde,0,7200.0,7200.0,549249,556781,3960.0148291525434,3954.862118455182,0.5,0.5,1.0,1.0,1.0,1.0,0.9864722395340358,1.0,1.0013028799849473,1.0
neos-2978193-inde,1,7200.0,7200.0,573707,592342,1700.8597053869296,1689.3468475298914,0.13,0.13,1.0,1.0,1.0,1.0,0.9685401339091269,1.0,1.0068149757842044,1.0
neos-2978193-inde,2,7200.0,7200.0,548119,554918,3857.013005017823,3852.925612422282,0.5,0.5,1.0,1.0,1.0,1.0,0.9877477393056271,1.0,1.0010608542719752,1.0
neos-2987310-joes,0,17.49,17.78,1,1,1633.950642563445,1662.475510711774,0.0,0.0,0.0,0.0,0.9836895388076489,1.0,1.0,1.0,0.9828419318272446,1.0
neos-2987310-joes,1,15.31,15.38,1,1,1414.825720195352,1424.3343850088181,0.0,0.0,0.0,0.0,0.9954486345903771,1.0,1.0,1.0,0.9933241344774477,1.0
neos-2987310-joes,2,13.67,13.98,1,1,1238.0612743029374,1266.5954627639192,0.0,0.0,0.0,0.0,0.9778254649499284,1.0,1.0,1.0,0.97747174271514,1.0
neos-3004026-krka,0,53.06,53.47,2711,2711,40.0,40.0,0.0,0.0,0.0,0.0,0.9923321488685245,1.0,1.0,1.0,1.0,1.0
neos-3004026-krka,1,62.47,62.71,3485,3485,40.0,40.0,0.0,0.0,0.0,0.0,0.9961728591931112,1.0,1.0,1.0,1.0,1.0
neos-3004026-krka,2,46.28,46.89,1764,1764,40.0,40.0,0.0,0.0,0.0,0.0,0.9869908296011943,1.0,1.0,1.0,1.0,1.0
neos-3024952-loue,0,4646.86,7200.0,383076,539688,6688.458145836447,7349.030925773645,0.0,0.16,0.0,1.0,0.6453972222222222,1.0,0.7098101125094499,1.0,0.9101143012447375,1.0
neos-3024952-loue,1,7200.0,7200.0,688312,572811,3236.91834728659,2843.198105097918,0.07,0.04,1.7500000000000002,1.0,1.0,1.0,1.2016389350064856,1.0,1.1384779489978987,1.0
neos-3024952-loue,2,7200.0,7200.0,1114650,712436,2010.456706906852,2082.5431316340146,0.04,0.06,0.6666666666666667,1.0,1.0,1.0,1.564561588690072,1.0,0.9653853869184444,1.0
neos-3046615-murg,0,7200.0,7200.0,6971706,6790987,465976.56822237495,463836.28845268756,169.81,168.57,1.0073559945423267,1.0,1.0,1.0,1.0266115956340367,1.0,1.0046142999652468,1.0
neos-3046615-murg,1,7200.0,7200.0,6364063,6304071,461423.94768687495,460297.2822475,166.11,165.23,1.005325909338498,1.0,1.0,1.0,1.0095163902817719,1.0,1.0024476908355264,1.0
neos-3046615-murg,2,7200.0,7200.0,7613539,6624957,460993.31025112496,461322.84722506255,163.66,165.34,0.9898391193903471,1.0,1.0,1.0,1.1492208930563625,1.0,0.9992856695134008,1.0
neos-3083819-nubu,0,12.72,12.85,2020,2020,10.736827670784827,10.743460363640052,0.0,0.0,0.0,0.0,0.9898832684824903,1.0,1.0,1.0,0.999382629745843,1.0
neos-3083819-nubu,1,12.37,12.41,1578,1578,10.834432995835764,10.839987850341062,0.0,0.0,0.0,0.0,0.9967767929089443,1.0,1.0,1.0,0.9994875589731289,1.0
neos-3083819-nubu,2,20.79,13.15,3812,1783,11.640217907557332,11.11328225319103,0.0,0.0,0.0,0.0,1.5809885931558934,1.0,2.137969713965227,1.0,1.0474149438807783,1.0
neos-3216931-puriri,1,7200.0,7200.0,9705,7016,121633.19340521592,123163.28713839038,5.5,136.59,0.040266490958342484,1.0,1.0,1.0,1.383266818700114,1.0,0.9875767059427766,1.0
neos-3216931-puriri,2,7200.0,7200.0,4790,7052,113745.49582164893,109637.43621214245,147.13,44.24,3.3257233273056057,1.0,1.0,1.0,0.6792399319342031,1.0,1.037469497203105,1.0
neos-3381206-awhea,0,1.18,1.17,1,1,11.055828918322298,10.133652317880797,0.0,0.0,0.0,0.0,1.0085470085470085,1.0,1.0,1.0,1.0910014051709989,1.0
neos-3381206-awhea,1,1.21,1.18,1,1,12.432090507726269,11.136860927152318,0.0,0.0,0.0,0.0,1.0254237288135593,1.0,1.0,1.0,1.1163011362938102,1.0
neos-3381206-awhea,2,1.2,1.58,1,1,10.70622737306843,13.256259381898458,0.0,0.0,0.0,0.0,0.7594936708860759,1.0,1.0,1.0,0.8076356281688242,1.0
neos-3402294-bobin,0,4386.37,4393.77,40294,40294,433836.6198661659,434571.9971152366,0.0,0.0,0.0,0.0,0.9983157971400414,1.0,1.0,1.0,0.9983078126203432,1.0
neos-3402294-bobin,1,618.95,626.24,3428,3428,61894.99999999942,62623.999999999396,0.0,0.0,0.0,0.0,0.9883590955544201,1.0,1.0,1.0,0.9883590955544203,1.0
neos-3402294-bobin,2,1620.92,1615.76,9242,9242,162091.99999999843,161575.99999999843,0.0,0.0,0.0,0.0,1.0031935435955837,1.0,1.0,1.0,1.0031935435955834,1.0
neos-3402454-bohle,0,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-3402454-bohle,1,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-3402454-bohle,2,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-3555904-turama,0,7200.0,7200.0,145,145,111754.63980463981,111741.77655677655,18.01,18.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0001151158345574,1.0
neos-3555904-turama,1,7200.0,7200.0,18,18,111754.33455433455,111737.38705738705,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0001516725725723,1.0
neos-3555904-turama,2,7200.0,7200.0,16797,16848,111873.11965811966,111864.49328449328,18.01,18.01,1.0,1.0,1.0,1.0,0.9969729344729344,1.0,1.0000771144924818,1.0
neos-3627168-kasai,0,7200.0,7200.0,4555684,4666430,1507.3887485031373,1535.483757410912,0.15,0.15,1.0,1.0,1.0,1.0,0.9762675107094717,1.0,0.9817028289800033,1.0
neos-3627168-kasai,1,7200.0,7200.0,4132791,3864489,986.8806924583791,971.1692164812163,0.09,0.08,1.125,1.0,1.0,1.0,1.0694275491533292,1.0,1.0161778974359272,1.0
neos-3627168-kasai,2,7200.0,7200.0,5147129,4890974,1796.0745502650502,2144.7058601155823,0.27,0.32,0.84375,1.0,1.0,1.0,1.0523730038229604,1.0,0.837445630035373,1.0
neos-3656078-kumeu,0,7200.0,7200.0,32,32,198151.83511038902,198159.69675616914,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.99996032671674,1.0
neos-3656078-kumeu,1,7200.0,7200.0,82,82,205830.08336410834,205830.08336410834,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-3656078-kumeu,2,7200.0,7200.0,122,120,199534.9002519867,199534.98128815956,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0166666666666666,1.0,0.9999995938748567,1.0
neos-3754480-nidda,0,7200.0,7200.0,20000763,19392247,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.031379344539083,1.0,1.0,1.0
neos-3754480-nidda,1,7200.0,7200.0,18439214,17983261,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.025354300312941,1.0,1.0,1.0
neos-3754480-nidda,2,7200.0,7200.0,19108471,18621407,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0261561330999318,1.0,1.0,1.0
neos-3988577-wolgan,0,7200.0,7200.0,312,309,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0097087378640777,1.0,1.0,1.0
neos-3988577-wolgan,1,7200.0,7200.0,179,179,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-3988577-wolgan,2,7200.0,7200.0,439,439,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-4300652-rahue,0,7200.0,7200.0,1365,1366,672687.7007363653,672663.3615082181,431.97,431.97,1.0,1.0,1.0,1.0,0.9992679355783309,1.0,1.000036183371267,1.0
neos-4300652-rahue,1,7200.0,7200.0,1213,1234,672672.1515384292,672596.0539566679,809.48,809.48,1.0,1.0,1.0,1.0,0.9829821717990276,1.0,1.0001131400954757,1.0
neos-4300652-rahue,2,7200.0,7200.0,2127,2125,633306.9197482257,633373.2556875701,316.83,316.83,1.0,1.0,1.0,1.0,1.0009411764705882,1.0,0.9998952656451016,1.0
neos-4338804-snowy,0,7200.0,7200.0,4875741,4480880,11752.061862678449,11752.02923181509,1.66,2.07,0.8019323671497585,1.0,1.0,1.0,1.0881213065290747,1.0,1.0000027766152308,1.0
neos-4338804-snowy,1,7200.0,7200.0,6738902,6599181,8683.699323589399,9376.965129163837,0.82,0.82,1.0,1.0,1.0,1.0,1.0211724757966179,1.0,0.9260671447504617,1.0
neos-4338804-snowy,2,7200.0,7200.0,5067404,4918723,11752.453433038749,11752.02923181509,1.66,1.8,0.9222222222222222,1.0,1.0,1.0,1.0302275610966505,1.0,1.000036095998001,1.0
neos-4387871-tavua,0,7200.0,7200.0,118375,101425,94638.80407595432,107644.55493868166,11.39,15.21,0.7488494411571335,1.0,1.0,1.0,1.1671185605126941,1.0,0.8791787390441078,1.0
neos-4387871-tavua,1,7200.0,7200.0,116171,129374,104161.48536602562,101684.81168525227,14.13,11.14,1.2684021543985637,1.0,1.0,1.0,0.8979470372717857,1.0,1.0243563777099718,1.0
neos-4387871-tavua,2,7200.0,7200.0,96695,90590,113906.26182554594,114343.01282014167,18.66,16.55,1.1274924471299093,1.0,1.0,1.0,1.0673915443205653,1.0,0.996180343828418,1.0
neos-4413714-turia,0,299.23,295.68,2,2,17458.00243396454,17143.494705389283,0.0,0.0,0.0,0.0,1.012006222943723,1.0,1.0,1.0,1.018345601872901,1.0
neos-4413714-turia,1,404.8,403.01,2,2,17605.184884064714,17549.58579623442,0.0,0.0,0.0,0.0,1.0044415771320812,1.0,1.0,1.0,1.003168113964389,1.0
neos-4413714-turia,2,277.1,285.26,2,2,17054.78607651372,17753.562227143808,0.0,0.0,0.0,0.0,0.9713945172824793,1.0,1.0,1.0,0.9606402286093484,1.0
neos-4532248-waihi,0,7200.0,7200.0,1,1,715904.723852919,715901.0238745131,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0000051682820423,1.0
neos-4532248-waihi,1,7200.0,7200.0,1,1,720000.0,715187.4513337662,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0067290731363627,1.0
neos-4532248-waihi,2,7200.0,7200.0,1,1,715927.9671048638,715926.6724524319,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0000018083589868,1.0
neos-4647030-tutaki,0,7200.0,7200.0,24413,24564,933.7758853557552,933.857379302767,0.01,0.01,1.0,1.0,1.0,1.0,0.9938527927047712,1.0,0.9999127340546663,1.0
neos-4647030-tutaki,1,7200.0,7200.0,22893,23168,1293.5426109266978,1313.675642435216,0.01,0.01,1.0,1.0,1.0,1.0,0.9881301795580111,1.0,0.9846742750964029,1.0
neos-4647030-tutaki,2,7200.0,7200.0,27292,26780,1253.7995175331134,1248.9755060807788,0.01,0.01,1.0,1.0,1.0,1.0,1.0191187453323376,1.0,1.00386237474542,1.0
neos-4722843-widden,0,2651.33,4370.53,11357,21244,41135.66894980005,53787.11891637542,0.0,0.0,0.0,0.0,0.6066380965237625,1.0,0.534598004142346,1.0,0.7647866213796469,1.0
neos-4722843-widden,1,1033.65,884.93,3376,3347,36234.84384829133,30779.42830802674,0.0,0.0,0.0,0.0,1.1680584905020739,1.0,1.0086644756498357,1.0,1.1772422634257282,1.0
neos-4722843-widden,2,1714.52,2413.56,7919,11399,24889.37680760002,26413.405183123592,0.0,0.0,0.0,0.0,0.7103697442781617,1.0,0.6947100622861655,1.0,0.9423009504091762,1.0
neos-4738912-atrato,0,813.4,950.47,61981,90901,272.5186309742815,280.2577709166805,0.0,0.0,0.0,0.0,0.85578713689017,1.0,0.6818516847999472,1.0,0.9723856365620641,1.0
neos-4738912-atrato,1,3808.9,3625.9,324992,323637,1115.218225547576,958.5695361098731,0.0,0.0,0.0,0.0,1.0504702280813039,1.0,1.0041867895203578,1.0,1.1634192236834735,1.0
neos-4738912-atrato,2,914.39,881.55,95736,90544,197.1885587783188,215.85431798476944,0.0,0.0,0.0,0.0,1.0372525665021837,1.0,1.0573422866230784,1.0,0.9135261254872479,1.0
neos-4763324-toguru,0,7200.0,7200.0,8436,8436,211344.47523014058,211364.66929123452,46.04,46.04,1.0,1.0,1.0,1.0,1.0,1.0,0.9999044586724846,1.0
neos-4763324-toguru,1,7200.0,7200.0,14962,14925,209244.09850649838,209251.93345801655,45.08,45.08,1.0,1.0,1.0,1.0,1.0024790619765493,1.0,0.9999625573279602,1.0
neos-4763324-toguru,2,7200.0,7200.0,7145,7145,208634.34194140974,208641.01922458975,48.94,48.94,1.0,1.0,1.0,1.0,1.0,1.0,0.9999679963067434,1.0
neos-4954672-berkel,0,7200.0,7200.0,1019990,1090964,63127.5530016726,71258.59160794731,8.48,9.85,0.8609137055837565,1.0,1.0,1.0,0.9349437744966836,1.0,0.8858939192762845,1.0
neos-4954672-berkel,1,7200.0,7200.0,819107,801213,65905.6674085528,65325.052382392234,8.71,8.67,1.0046136101499423,1.0,1.0,1.0,1.0223336366234697,1.0,1.0088880912450224,1.0
neos-4954672-berkel,2,7200.0,7200.0,891993,863316,61383.021297809544,62798.888376436735,8.0,8.26,0.9685230024213075,1.0,1.0,1.0,1.033217269227027,1.0,0.9774539467937708,1.0
neos-5049753-cuanza,0,7200.0,7200.0,52,52,21270.957464635903,21263.20420836909,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0003646325450688,1.0
neos-5049753-cuanza,1,7200.0,7200.0,14,14,19897.807920352054,19911.26391383117,15.39,15.39,1.0,1.0,1.0,1.0,1.0,1.0,0.9993242019423101,1.0
neos-5049753-cuanza,2,7200.0,7200.0,12,12,18222.329403889507,18192.55687117221,15.2,15.2,1.0,1.0,1.0,1.0,1.0,1.0,1.001636522723448,1.0
neos-5052403-cygnet,0,7200.0,7200.0,113,113,39936.03933626369,39980.42130329665,1.6,1.6,1.0,1.0,1.0,1.0,1.0,1.0,0.998889907470052,1.0
neos-5052403-cygnet,1,7200.0,7200.0,1,1,41308.00693461541,41256.46870054948,1.38,1.38,1.0,1.0,1.0,1.0,1.0,1.0,1.001249215836673,1.0
neos-5052403-cygnet,2,7200.0,7200.0,63,63,39936.841520329624,39986.14768681314,1.19,1.19,1.0,1.0,1.0,1.0,1.0,1.0,0.9987669188122421,1.0
neos-5093327-huahum,0,7200.0,7200.0,49854,49160,98870.91613162939,99565.49073801917,10.32,10.59,0.9745042492917847,1.0,1.0,1.0,1.0141171684296175,1.0,0.9930239423193586,1.0
neos-5093327-huahum,1,7200.0,7200.0,52521,51911,97438.64541453673,92762.15724840257,10.43,10.4,1.0028846153846154,1.0,1.0,1.0,1.0117508813160987,1.0,1.050413749581214,1.0
neos-5093327-huahum,2,7200.0,7200.0,48532,61483,95655.64527715655,89667.09249952075,12.17,8.03,1.5155666251556663,1.0,1.0,1.0,0.7893564074622254,1.0,1.0667865167778001,1.0
neos-5104907-jarama,0,7200.0,7200.0,8,8,188101.67402032085,187990.400584492,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0005919102011747,1.0
neos-5104907-jarama,1,7200.0,7200.0,9,9,186461.4518225668,186447.20839540107,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0000763938880517,1.0
neos-5104907-jarama,2,7200.0,7200.0,4,4,183615.8960012834,183814.4208783957,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9989199711526244,1.0
neos-5107597-kakapo,0,2144.47,2198.25,560533,613736,79157.67134285816,82706.10844010617,0.0,0.0,0.0,0.0,0.9755350847264869,1.0,0.913312890232934,1.0,0.9570958280570327,1.0
neos-5107597-kakapo,1,1725.41,2305.69,472393,750515,65791.30729040563,70908.30993456459,0.0,0.0,0.0,0.0,0.7483269650299911,1.0,0.6294251280787193,1.0,0.9278363474058116,1.0
neos-5107597-kakapo,2,5927.88,6433.7,1725439,2382549,141198.77281605886,165790.28343128518,0.0,0.0,0.0,0.0,0.9213796104885215,1.0,0.7241987468043679,1.0,0.8516709778989024,1.0
neos-5114902-kasavu,0,7200.0,7200.0,1,1,79697.40813862595,79920.94517679387,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9972030230914632,1.0
neos-5114902-kasavu,1,7200.0,7200.0,1,1,84486.28680106871,84508.705139542,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9997347215480787,1.0
neos-5114902-kasavu,2,7200.0,7200.0,1,1,84726.08596732825,84331.54592717557,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.004678439554439,1.0
neos-5188808-nattai,0,1251.29,1274.06,12145,12152,112030.52226645657,114656.25117972412,0.0,0.0,0.0,0.0,0.9821280002511655,1.0,0.9994239631336406,1.0,0.9770991211883274,1.0
neos-5188808-nattai,1,1292.07,1276.88,13554,13260,116539.2023575522,113596.57813113375,0.0,0.0,0.0,0.0,1.0118961844495957,1.0,1.0221719457013574,1.0,1.0259041625621992,1.0
neos-5188808-nattai,2,1380.62,1338.51,12548,12446,121752.52831080821,116401.71281045962,0.0,0.0,0.0,0.0,1.0314603551710484,1.0,1.0081954041459102,1.0,1.0459685289086895,1.0
neos-5195221-niemur,0,2813.87,2934.65,47466,62937,222849.10062353854,211361.6342101801,0.0,0.0,0.0,0.0,0.9588434736680693,1.0,0.7541827541827542,1.0,1.0543498182926385,1.0
neos-5195221-niemur,1,2911.85,3296.69,25010,29661,181657.16086002917,218238.68779323614,0.0,0.0,0.0,0.0,0.8832647291677409,1.0,0.8431947675398672,1.0,0.8323783592033642,1.0
neos-5195221-niemur,2,2890.78,2900.15,33779,34651,205783.3340984274,208174.4050652852,0.0,0.0,0.0,0.0,0.9967691326310708,1.0,0.9748347811029985,1.0,0.9885140972728712,1.0
neos-631710,0,7200.0,7200.0,2,2,106395.20443349754,106437.00738916257,14.21,14.21,1.0,1.0,1.0,1.0,1.0,1.0,0.9996072516816243,1.0
neos-631710,1,7200.0,7200.0,4,4,105201.61083743843,105438.66379310345,8.9,8.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9977517454495614,1.0
neos-631710,2,7200.0,7200.0,3,3,93792.80049261084,93677.4051724138,14.21,14.21,1.0,1.0,1.0,1.0,1.0,1.0,1.001231837282263,1.0
neos-662469,0,7200.0,7200.0,59651,62896,474.1421276711156,476.1552364681474,0.01,0.0,inf,0.0,1.0,1.0,0.9484068939201221,1.0,0.9957721586515274,1.0
neos-662469,1,7200.0,7200.0,50627,57183,511.70840383990173,516.4911785443131,0.0,0.04,0.0,1.0,1.0,1.0,0.8853505412447755,1.0,0.990739871457454,1.0
neos-662469,2,7200.0,7200.0,56995,61397,463.7064188089917,464.6084770582593,0.01,0.05,0.19999999999999998,1.0,1.0,1.0,0.9283026857989805,1.0,0.9980584550351317,1.0
neos-787933,0,1.37,1.36,1,1,128.0,128.0,0.0,0.0,0.0,0.0,1.0073529411764706,1.0,1.0,1.0,1.0,1.0
neos-787933,1,1.39,1.37,1,1,128.0,128.0,0.0,0.0,0.0,0.0,1.0145985401459852,1.0,1.0,1.0,1.0,1.0
neos-787933,2,1.41,1.39,1,1,128.0,128.0,0.0,0.0,0.0,0.0,1.014388489208633,1.0,1.0,1.0,1.0,1.0
neos-827175,0,6.1,6.17,1,1,310.0000535707015,310.0000548206845,0.0,0.0,0.0,0.0,0.9886547811993517,1.0,1.0,1.0,0.9999999959677974,1.0
neos-827175,1,8.21,8.18,1,1,275.0000974986768,275.0000969629698,0.0,0.0,0.0,0.0,1.003667481662592,1.0,1.0,1.0,1.0000000019480246,1.0
neos-827175,2,10.23,10.21,1,1,280.0001326767708,280.0001323196328,0.0,0.0,0.0,0.0,1.0019588638589618,1.0,1.0,1.0,1.0000000012754922,1.0
neos-848589,0,7200.0,7200.0,256,257,93950.1867495624,93893.1739942845,32.15,32.15,1.0,1.0,1.0,1.0,0.9961089494163424,1.0,1.0006072087336335,1.0
neos-848589,1,7200.0,7200.0,148,149,95712.91753553439,95700.1380560823,42.95,42.57,1.0089264740427533,1.0,1.0,1.0,0.9932885906040269,1.0,1.0001335366877382,1.0
neos-848589,2,7200.0,7200.0,106,106,97475.6699409387,97487.54473454597,46.27,46.27,1.0,1.0,1.0,1.0,1.0,1.0,0.9998781916844904,1.0
neos-860300,0,17.27,17.26,2,2,334.2856982193065,333.29467041549515,0.0,0.0,0.0,0.0,1.000579374275782,1.0,1.0,1.0,1.0029734282956757,1.0
neos-860300,1,13.35,13.27,2,2,254.40370040612308,254.07853170884098,0.0,0.0,0.0,0.0,1.0060286360211002,1.0,1.0,1.0,1.0012797960343014,1.0
neos-860300,2,23.18,22.98,3,3,296.6230537332085,383.45234145579496,0.0,0.0,0.0,0.0,1.0087032201914707,1.0,1.0,1.0,0.7735591145618385,1.0
neos-873061,0,7200.0,7200.0,155,159,47010.744630770336,46780.148150348,9.28,9.28,1.0,1.0,1.0,1.0,0.9748427672955975,1.0,1.0049293661850154,1.0
neos-873061,1,7200.0,7200.0,148,148,52307.06539004867,52359.3931599816,7.72,7.72,1.0,1.0,1.0,1.0,1.0,1.0,0.9990006039647358,1.0
neos-873061,2,7200.0,7200.0,168,168,46800.83839266484,46925.56410228098,8.12,8.12,1.0,1.0,1.0,1.0,1.0,1.0,0.997342051992294,1.0
neos-911970,0,7200.0,7200.0,1400854,3332161,12372.341320489375,6719.140301680032,1.05,0.31,3.3870967741935485,1.0,1.0,1.0,0.42040405610653264,1.0,1.8413577876020588,1.0
neos-911970,1,7200.0,7200.0,1814127,1566613,27476.652595142412,26523.232723703426,2.49,2.34,1.0641025641025643,1.0,1.0,1.0,1.1579930716775617,1.0,1.0359465937418302,1.0
neos-911970,2,7200.0,7200.0,11460910,7963827,480.33699561724194,481.8334797297322,0.06,0.06,1.0,1.0,1.0,1.0,1.4391209151077742,1.0,0.9968941881885633,1.0
neos-933966,0,1374.28,1376.54,138,138,635.0,640.0,0.0,0.0,0.0,0.0,0.99835820244962,1.0,1.0,1.0,0.9921875,1.0
neos-933966,1,848.27,847.64,38,38,660.0,655.0,0.0,0.0,0.0,0.0,1.0007432400547402,1.0,1.0,1.0,1.0076335877862594,1.0
neos-933966,2,2180.73,2191.68,283,283,675.0,680.0,0.0,0.0,0.0,0.0,0.9950038326763032,1.0,1.0,1.0,0.9926470588235294,1.0
neos-950242,0,7200.0,7200.0,9288,9417,450745.004469,450630.11152624997,100.0,100.0,1.0,1.0,1.0,1.0,0.9863013698630136,1.0,1.0002549606424678,1.0
neos-950242,1,7200.0,7200.0,8446,8406,497500.0,497512.625,100.0,100.0,1.0,1.0,1.0,1.0,1.0047585058291697,1.0,0.9999746237595478,1.0
neos-950242,2,7200.0,7200.0,15629,15615,434984.1642,435017.81805,100.0,100.0,1.0,1.0,1.0,1.0,1.0008965738072366,1.0,0.9999226379964139,1.0
neos-957323,0,86.06,86.64,2,2,846.859415410465,846.8595647180774,0.0,0.0,0.0,0.0,0.9933056325023084,1.0,1.0,1.0,0.9999998236925948,1.0
neos-957323,1,110.59,110.48,5,5,797.0781319033251,802.0573971144626,0.0,0.0,0.0,0.0,1.0009956553222303,1.0,1.0,1.0,0.9937918841855319,1.0
neos-957323,2,80.1,79.79,2,2,851.8294880711647,846.8501152840278,0.0,0.0,0.0,0.0,1.0038851986464468,1.0,1.0,1.0,1.0058798749592979,1.0
neos-960392,0,881.09,882.16,15,15,565.0,565.0,0.0,0.0,0.0,0.0,0.9987870681055592,1.0,1.0,1.0,1.0,1.0
neos-960392,1,1439.63,1459.84,102,102,610.0,620.0,0.0,0.0,0.0,0.0,0.9861560170977642,1.0,1.0,1.0,0.9838709677419355,1.0
neos-960392,2,1363.87,1365.45,403,403,620.0,620.0,0.0,0.0,0.0,0.0,0.9988428723131567,1.0,1.0,1.0,1.0,1.0
neos17,0,25.95,26.07,22460,22460,293.52685557921615,292.87099889058305,0.0,0.0,0.0,0.0,0.9953970080552359,1.0,1.0,1.0,1.0022394046905208,1.0
neos17,1,9.39,9.23,5644,5644,294.10519339583027,287.28082420069137,0.0,0.0,0.0,0.0,1.0173347778981583,1.0,1.0,1.0,1.023755046004642,1.0
neos17,2,9.84,9.76,6376,6376,180.50457697735536,176.417629124018,0.0,0.0,0.0,0.0,1.0081967213114753,1.0,1.0,1.0,1.0231663234203443,1.0
