ProblemName,Seed,T_combined,T_combined-no-filtering,N_combined,N_combined-no-filtering,DI_combined,DI_combined-no-filtering,Gap_combined,Gap_combined-no-filtering,GapQ_combined,GapQ_combined-no-filtering,TQ_combined,TQ_combined-no-filtering,NQ_combined,NQ_combined-no-filtering,DIQ_combined,DIQ_combined-no-filtering
mc11,2,106.11,98.44,3386,2267,194.48838138420732,187.36417572076294,0.0,0.0,0.0,0.0,1.0779154815115808,1.0,1.493603881782091,1.0,1.0380233074761416,1.0
mcsched,0,318.21,233.03,11378,11746,1771.6943599496017,1282.7132950786413,0.0,0.0,0.0,0.0,1.365532334892503,1.0,0.9686701855950962,1.0,1.3812083859635849,1.0
mcsched,1,235.33,344.61,9846,14710,1526.8396988386748,1974.5370453912683,0.0,0.0,0.0,0.0,0.6828879022663301,1.0,0.6693405846363019,1.0,0.7732646507708955,1.0
mcsched,2,306.32,245.04,12017,8130,1859.5953523379876,1880.7319730266663,0.0,0.0,0.0,0.0,1.2500816193274567,1.0,1.4781057810578107,1.0,0.988761492338186,1.0
mushroom-best,0,579.5,629.63,27393,31333,20569.405130947434,21806.942795667033,0.0,0.0,0.0,0.0,0.9203818115401109,1.0,0.8742539814253343,1.0,0.9432502906842359,1.0
mzzv11,0,210.71,209.59,484,594,2089.675641991696,2089.692810990306,0.0,0.0,0.0,0.0,1.0053437664010687,1.0,0.8148148148148148,1.0,0.9999917839605325,1.0
mzzv11,1,263.08,283.02,987,1116,2648.939704582618,2639.0203010314676,0.0,0.0,0.0,0.0,0.9295456151508728,1.0,0.8844086021505376,1.0,1.0037587446929732,1.0
mzzv42z,0,175.26,176.7,415,396,1846.7208429817506,1838.2719486722344,0.0,0.0,0.0,0.0,0.9918505942275042,1.0,1.047979797979798,1.0,1.004596106857649,1.0
mzzv42z,1,246.0,239.57,712,757,1974.7836000018272,1947.176173410514,0.0,0.0,0.0,0.0,1.026839754560254,1.0,0.940554821664465,1.0,1.01417818632351,1.0
mzzv42z,2,306.34,308.36,719,770,2017.467830878102,1998.2813743231534,0.0,0.0,0.0,0.0,0.9934492152030093,1.0,0.9337662337662338,1.0,1.0096014789516052,1.0
n2seq36q,0,936.81,1218.36,5438,6925,483.45210727969345,591.3256704980842,0.0,0.0,0.0,0.0,0.7689106667979908,1.0,0.7852707581227437,1.0,0.817573346464856,1.0
n2seq36q,1,1061.28,1127.3,4712,2937,516.1992337164751,546.4750957854405,0.0,0.0,0.0,0.0,0.941435287855939,1.0,1.6043581886278515,1.0,0.944597910677978,1.0
n2seq36q,2,1170.79,362.2,4632,2014,583.0613026819923,273.25670498084287,0.0,0.0,0.0,0.0,3.232440640530094,1.0,2.2999006951340615,1.0,2.1337492989343803,1.0
neos-1445765,1,44.19,45.21,141,185,2245.7869826846736,2258.5339342360116,0.0,0.0,0.0,0.0,0.9774386197743862,1.0,0.7621621621621621,1.0,0.9943560947399934,1.0
neos-1582420,2,55.49,45.13,1381,1201,123.04363571428577,107.08609725274746,0.0,0.0,0.0,0.0,1.2295590516286283,1.0,1.1498751040799333,1.0,1.149015968187494,1.0
neos-3083819-nubu,0,12.72,10.59,2020,750,10.736827670784827,10.754369850583293,0.0,0.0,0.0,0.0,1.2011331444759208,1.0,2.6933333333333334,1.0,0.9983688323870027,1.0
neos-3083819-nubu,1,12.37,11.06,1578,914,10.834432995835764,10.765678196371718,0.0,0.0,0.0,0.0,1.1184448462929475,1.0,1.7264770240700218,1.0,1.006386481019581,1.0
neos-3083819-nubu,2,20.79,17.29,3812,2598,11.640217907557332,11.449171020400142,0.0,0.0,0.0,0.0,1.2024291497975708,1.0,1.4672825250192456,1.0,1.0166865257595317,1.0
neos-3402294-bobin,0,4386.37,2927.48,40294,23532,433836.6198661659,292747.9999999971,0.0,0.0,0.0,0.0,1.4983432850096328,1.0,1.7123066462689105,1.0,1.4819456319639084,1.0
neos-3402294-bobin,1,618.95,1177.76,3428,7141,61894.99999999942,117775.99999999884,0.0,0.0,0.0,0.0,0.5255315174568673,1.0,0.48004481165102925,1.0,0.5255315174568675,1.0
neos-3402294-bobin,2,1620.92,2598.45,9242,26596,162091.99999999843,259844.99999999697,0.0,0.0,0.0,0.0,0.6238026515807501,1.0,0.3474958640397052,1.0,0.6238026515807513,1.0
neos-4413714-turia,2,277.1,272.63,2,3,17054.78607651372,17361.79601447714,0.0,0.0,0.0,0.0,1.016395847852401,1.0,0.6666666666666666,1.0,0.9823169251782812,1.0
neos-4722843-widden,1,1033.65,1031.93,3376,3416,36234.84384829133,45061.090808502064,0.0,0.0,0.0,0.0,1.0016667797234309,1.0,0.9882903981264637,1.0,0.8041270905375996,1.0
neos-4738912-atrato,0,813.4,1811.58,61981,189048,272.5186309742815,339.23787235969303,0.0,0.0,0.0,0.0,0.44900032016251007,1.0,0.3278585332825526,1.0,0.8033260823111481,1.0
neos-4738912-atrato,1,3808.9,3350.87,324992,293417,1115.218225547576,941.3259600851392,0.0,0.0,0.0,0.0,1.136689874569888,1.0,1.1076113517621677,1.0,1.1847311907202782,1.0
neos-4738912-atrato,2,914.39,744.51,95736,98248,197.1885587783188,173.60504248407767,0.0,0.0,0.0,0.0,1.2281769217337577,1.0,0.9744320495073691,1.0,1.135845802384479,1.0
neos-5107597-kakapo,1,1725.41,1717.55,472393,472676,65791.30729040563,64754.29936558656,0.0,0.0,0.0,0.0,1.004576285988763,1.0,0.9994012812158857,1.0,1.016014503051981,1.0
neos-5107597-kakapo,2,5927.88,3237.82,1725439,1073257,141198.77281605886,98412.23259766816,0.0,0.0,0.0,0.0,1.8308244436071184,1.0,1.6076661973786335,1.0,1.4347685149397222,1.0
neos-5195221-niemur,0,2813.87,2728.17,47466,53512,222849.10062353854,208284.54693851224,0.0,0.0,0.0,0.0,1.031412998456841,1.0,0.8870159964120198,1.0,1.0699262326423375,1.0
neos-5195221-niemur,1,2911.85,2892.34,25010,24415,181657.16086002917,182758.65004729846,0.0,0.0,0.0,0.0,1.0067454033758132,1.0,1.0243702641818555,1.0,0.9939729846604567,1.0
neos-5195221-niemur,2,2890.78,2857.51,33779,31131,205783.3340984274,196851.98813807862,0.0,0.0,0.0,0.0,1.011643003874002,1.0,1.0850599081301597,1.0,1.045370869986256,1.0
neos-933966,0,1374.28,3653.2,138,466,635.0,630.0,0.0,0.0,0.0,0.0,0.37618526223584803,1.0,0.296137339055794,1.0,1.007936507936508,1.0
neos-933966,1,848.27,7200.0,38,2765,660.0,660.0,0.0,0.31,0.0,1.0,0.11781527777777777,1.0,0.013743218806509945,1.0,1.0,1.0
neos-933966,2,2180.73,2099.25,283,215,675.0,675.0,0.0,0.0,0.0,0.0,1.038813862093605,1.0,1.3162790697674418,1.0,1.0,1.0
neos-957323,0,86.06,81.84,2,7,846.859415410465,841.882319697904,0.0,0.0,0.0,0.0,1.051564027370479,1.0,0.2857142857142857,1.0,1.00591186629783,1.0
neos-957323,1,110.59,130.66,5,12,797.0781319033251,797.085039065042,0.0,0.0,0.0,0.0,0.846395224246135,1.0,0.4166666666666667,1.0,0.999991334473264,1.0
neos-957323,2,80.1,91.28,2,1,851.8294880711647,851.8331964000224,0.0,0.0,0.0,0.0,0.8775197195442593,1.0,2.0,1.0,0.9999956466490466,1.0
neos17,0,25.95,16.19,22460,12038,293.52685557921615,288.4062791317077,0.0,0.0,0.0,0.0,1.6028412600370598,1.0,1.8657584316331617,1.0,1.017754732882116,1.0
neos17,1,9.39,9.91,5644,6153,294.10519339583027,289.41267414115777,0.0,0.0,0.0,0.0,0.9475277497477296,1.0,0.9172761254672518,1.0,1.0162139383446067,1.0
neos17,2,9.84,10.19,6376,6745,180.50457697735536,189.70224279692945,0.0,0.0,0.0,0.0,0.9656526005888126,1.0,0.94529280948851,1.0,0.9515152499835232,1.0
nexp-150-20-8-5,0,3539.59,5607.49,5786,7209,4301.875847835492,5334.103449783544,0.0,0.0,0.0,0.0,0.631225378912847,1.0,0.8026078512969899,1.0,0.8064852675495187,1.0
nexp-150-20-8-5,1,3635.13,3991.89,7166,9681,4654.249298917741,4230.255781385287,0.0,0.0,0.0,0.0,0.9106287998917807,1.0,0.7402127879351307,1.0,1.100228813443902,1.0
nexp-150-20-8-5,2,7200.0,2066.62,13054,3123,6818.360074458851,4122.980952597407,0.83,0.0,inf,0.0,3.4839496375724615,1.0,4.179955171309638,1.0,1.6537452277492095,1.0
ns1208400,0,419.49,300.18,2004,1187,36698.0,30018.000000000004,0.0,0.0,0.0,0.0,1.3974615230861482,1.0,1.6882898062342038,1.0,1.2225331467785994,1.0
ns1208400,1,683.06,684.48,2339,2737,51275.5,51371.5,0.0,0.0,0.0,0.0,0.9979254324450677,1.0,0.8545853123858239,1.0,0.998131259550529,1.0
ns1830653,0,287.45,237.0,14558,14947,10758.661136892639,8563.71496532829,0.0,0.0,0.0,0.0,1.2128691983122362,1.0,0.9739747106442764,1.0,1.2563077099659405,1.0
ns1830653,1,134.33,151.53,7527,7206,5233.47512365435,5788.317275724954,0.0,0.0,0.0,0.0,0.8864911238698608,1.0,1.0445462114904247,1.0,0.9041444817827279,1.0
ns1830653,2,148.24,158.5,7267,8634,4822.628189312385,5236.535047522063,0.0,0.0,0.0,0.0,0.9352681388012619,1.0,0.8416724577252722,1.0,0.9209578749204516,1.0
nursesched-sprint02,0,142.08,143.09,370,377,296.0142577586207,295.7219043103449,0.0,0.0,0.0,0.0,0.9929415053462857,1.0,0.9814323607427056,1.0,1.0009886093793343,1.0
qap10,1,111.82,95.66,5,3,1311.2573908823529,1216.427221764706,0.0,0.0,0.0,0.0,1.168931632866402,1.0,1.6666666666666667,1.0,1.077957947192331,1.0
qap10,2,197.87,172.24,15,14,1336.1684844117656,1199.5828544117646,0.0,0.0,0.0,0.0,1.1488039944263817,1.0,1.0714285714285714,1.0,1.1138609388235863,1.0
rail507,2,193.43,195.62,771,769,550.3129764367807,556.9968540229875,0.0,0.0,0.0,0.0,0.9888048256824455,1.0,1.0026007802340702,1.0,0.9880001519973918,1.0
ran14x18-disj-8,0,2109.62,2223.47,656920,684795,4720.022399515085,4751.441001077587,0.0,0.0,0.0,0.0,0.9487962509051168,1.0,0.9592943873714032,1.0,0.9933875635716878,1.0
ran14x18-disj-8,1,1785.31,1761.0,564900,648842,4187.8742715517255,4340.143153286635,0.0,0.0,0.0,0.0,1.0138046564452015,1.0,0.870627980309536,1.0,0.964916161435919,1.0
ran14x18-disj-8,2,1694.59,1620.85,593570,536125,4183.58199137931,3912.941085668105,0.0,0.0,0.0,0.0,1.0454946478699447,1.0,1.1071485194684076,1.0,1.0691655968709775,1.0
reblock115,0,4390.48,7200.0,704168,1086376,1478.2679172660025,2637.006843628188,0.0,0.15,0.0,1.0,0.6097888888888888,1.0,0.6481807403698168,1.0,0.5605855444925932,1.0
reblock115,1,6605.46,7200.0,882785,1076715,1973.6116948011038,2255.976480492841,0.0,0.16,0.0,1.0,0.917425,1.0,0.8198873425186795,1.0,0.8748369993511406,1.0
reblock115,2,5894.68,7200.0,832788,823999,1732.8197741363647,2109.053557241041,0.0,0.06,0.0,1.0,0.8187055555555556,1.0,1.010666275080431,1.0,0.8216101332216302,1.0
rococoC10-001000,0,765.76,1600.78,53303,148511,3637.21907591623,5886.793398778361,0.0,0.0,0.0,0.0,0.4783667961868589,1.0,0.35891617455946023,1.0,0.617860833483817,1.0
rococoC10-001000,1,851.99,764.66,63090,44285,3615.585901396161,3415.4566273996506,0.0,0.0,0.0,0.0,1.1142076216880705,1.0,1.4246358812238906,1.0,1.0585951735972938,1.0
rococoC10-001000,2,1626.91,940.72,162527,59267,4950.877458115184,3683.988996509601,0.0,0.0,0.0,0.0,1.7294306488646993,1.0,2.7422849140331045,1.0,1.3438904032574195,1.0
roi2alpha3n4,0,1424.8,1763.64,12529,15468,16490.963905553228,20302.71208351935,0.0,0.0,0.0,0.0,0.8078746229389216,1.0,0.8099948280320662,1.0,0.8122542366613034,1.0
roi2alpha3n4,1,1940.46,1888.36,17446,15975,21184.919493934634,20523.26915667399,0.0,0.0,0.0,0.0,1.0275900781630622,1.0,1.0920813771517996,1.0,1.0322390323008301,1.0
roi2alpha3n4,2,1486.54,1456.75,13303,13317,16739.0181845658,16286.309992622859,0.0,0.0,0.0,0.0,1.0204496310279731,1.0,0.9989487121724112,1.0,1.0277968546680005,1.0
roll3000,0,36.86,36.1,1986,2315,110.03812966581091,100.54404359382073,0.0,0.0,0.0,0.0,1.0210526315789472,1.0,0.8578833693304536,1.0,1.0944271359360136,1.0
roll3000,1,38.91,43.24,2149,2623,99.82461440423535,103.34473361014386,0.0,0.0,0.0,0.0,0.8998612395929694,1.0,0.8192908882958444,1.0,0.9659380881546634,1.0
roll3000,2,60.26,35.13,3736,1254,131.74724226888856,99.69227096148458,0.0,0.0,0.0,0.0,1.7153430116709363,1.0,2.9792663476874,1.0,1.3215391825088245,1.0
s250r10,1,6366.45,7200.0,45426,53768,28982.309967563022,29004.478637399345,0.0,0.16,0.0,1.0,0.8842291666666666,1.0,0.8448519565540842,1.0,0.9992356811472647,1.0
supportcase33,0,1598.38,1488.12,12756,10781,20589.541389960836,19694.753036762744,0.0,0.0,0.0,0.0,1.074093487084375,1.0,1.1831926537426956,1.0,1.0454328293189488,1.0
supportcase33,1,1600.98,3927.65,7176,20793,23597.50395015502,47909.094252144474,0.0,0.0,0.0,0.0,0.40761778671724824,1.0,0.3451161448564421,1.0,0.4925474864117007,1.0
supportcase33,2,682.16,2636.3,3786,22200,9453.6831174386,31446.24878801441,0.0,0.0,0.0,0.0,0.2587565906763266,1.0,0.17054054054054055,1.0,0.3006299155478865,1.0
swath1,0,21.09,18.88,281,225,261.84366437022675,246.39074739543895,0.0,0.0,0.0,0.0,1.1170550847457628,1.0,1.248888888888889,1.0,1.062717115549745,1.0
swath1,1,17.34,15.98,245,175,227.21935845890266,219.00217093528101,0.0,0.0,0.0,0.0,1.0851063829787233,1.0,1.4,1.0,1.0375210322734654,1.0
swath1,2,19.82,16.12,292,190,247.56353363772197,215.30034841473486,0.0,0.0,0.0,0.0,1.2295285359801489,1.0,1.5368421052631578,1.0,1.1498519879811726,1.0
swath3,0,226.2,285.63,28316,40400,1821.0849870830593,2132.725569032179,0.0,0.0,0.0,0.0,0.7919336204180233,1.0,0.7008910891089108,1.0,0.8538768482573496,1.0
swath3,1,182.91,215.3,21837,23312,1366.3576742147566,1615.566644530316,0.0,0.0,0.0,0.0,0.849558755225267,1.0,0.9367278654770076,1.0,0.8457451624423638,1.0
swath3,2,427.45,335.65,74192,53934,3250.751069608749,2647.910100934843,0.0,0.0,0.0,0.0,1.2734991806941756,1.0,1.3756072236437127,1.0,1.2276667053239736,1.0
tbfp-network,0,2356.81,2493.68,574,323,12379.634306958817,12640.23740246079,0.0,0.0,0.0,0.0,0.9451132462866126,1.0,1.7770897832817338,1.0,0.9793830537192885,1.0
timtab1,0,73.73,69.88,64175,56513,984.6586518596392,1020.4660357596773,0.0,0.0,0.0,0.0,1.0550944476244992,1.0,1.1355794242032806,1.0,0.964910753866118,1.0
timtab1,1,67.9,70.24,51540,54392,931.5505124403091,956.5231502983896,0.0,0.0,0.0,0.0,0.9666856492027336,1.0,0.947565818502721,1.0,0.9738922807563097,1.0
timtab1,2,70.92,81.32,55054,64759,930.4513441914713,1021.5126235008604,0.0,0.0,0.0,0.0,0.8721101819970488,1.0,0.8501366605413919,1.0,0.9108564326916393,1.0
tr12-30,2,397.52,399.86,213946,211580,47.14426016110756,49.26455710741513,0.0,0.0,0.0,0.0,0.994147951783124,1.0,1.0111825314301919,1.0,0.9569610066384129,1.0
uct-subprob,0,1102.62,1107.6,44339,39010,6476.302431528661,6453.802993630572,0.0,0.0,0.0,0.0,0.9955037919826653,1.0,1.1366059984619328,1.0,1.003486229424774,1.0
uct-subprob,1,1631.6,2167.46,59559,85998,8419.30769426752,10576.814096496819,0.0,0.0,0.0,0.0,0.7527705240235113,1.0,0.6925626177352961,1.0,0.7960154747407451,1.0
uct-subprob,2,2506.36,2386.63,95674,83769,11342.06881624204,11081.006094904455,0.0,0.0,0.0,0.0,1.0501669718389528,1.0,1.1421170122599051,1.0,1.0235594781829092,1.0
var-smallemery-m6j6,2,6729.45,6320.27,683202,700461,9102.060902958929,8707.199282216015,0.0,0.0,0.0,0.0,1.0647409050562713,1.0,0.9753605125767173,1.0,1.0453488668336093,1.0
wachplan,0,2340.84,2476.62,219938,219408,26080.44444444445,27589.111111111113,0.0,0.0,0.0,0.0,0.945175279211183,1.0,1.002415591044994,1.0,0.94531659028119,1.0
wachplan,1,3419.67,3179.7,302179,286834,38067.444444444445,35405.555555555555,0.0,0.0,0.0,0.0,1.075469383904142,1.0,1.053497841957369,1.0,1.0751828024478267,1.0
wachplan,2,2343.95,2439.36,198054,191025,26115.0,27175.111111111113,0.0,0.0,0.0,0.0,0.960887281910009,1.0,1.036796230859835,1.0,0.9609896310349338,1.0
