ProblemName,Seed,T_combined,T_combined-no-filtering,N_combined,N_combined-no-filtering,DI_combined,DI_combined-no-filtering,Gap_combined,Gap_combined-no-filtering,GapQ_combined,GapQ_combined-no-filtering,TQ_combined,TQ_combined-no-filtering,NQ_combined,NQ_combined-no-filtering,DIQ_combined,DIQ_combined-no-filtering
neos-2746589-doon,2,7200.0,7200.0,182349,149437,1682.404362115371,1687.932810477088,0.11,0.11,1.0,1.0,1.0,1.0,1.2202399673440982,1.0,0.996724722496416,1.0
neos-2978193-inde,0,7200.0,7200.0,549249,551173,3960.0148291525434,3958.6361185488895,0.5,0.5,1.0,1.0,1.0,1.0,0.99650926297188,1.0,1.0003482791957548,1.0
neos-2978193-inde,1,7200.0,7200.0,573707,582870,1700.8597053869296,1688.5098088772402,0.13,0.13,1.0,1.0,1.0,1.0,0.9842795134421054,1.0,1.0073140804067353,1.0
neos-2978193-inde,2,7200.0,7200.0,548119,547662,3857.013005017823,3857.1354370167123,0.5,0.5,1.0,1.0,1.0,1.0,1.0008344562887328,1.0,0.9999682583095957,1.0
neos-2987310-joes,0,17.49,17.53,1,1,1633.950642563445,1633.9506426212033,0.0,0.0,0.0,0.0,0.9977181973759268,1.0,1.0,1.0,0.999999999964651,1.0
neos-2987310-joes,1,15.31,15.2,1,1,1414.825720195352,1405.3170553433804,0.0,0.0,0.0,0.0,1.0072368421052633,1.0,1.0,1.0,1.006766206113999,1.0
neos-2987310-joes,2,13.67,13.92,1,1,1238.0612743029374,1262.0840665525002,0.0,0.0,0.0,0.0,0.9820402298850575,1.0,1.0,1.0,0.9809657748748993,1.0
neos-3004026-krka,0,53.06,53.34,2711,2711,40.0,40.0,0.0,0.0,0.0,0.0,0.994750656167979,1.0,1.0,1.0,1.0,1.0
neos-3004026-krka,1,62.47,62.15,3485,3485,40.0,40.0,0.0,0.0,0.0,0.0,1.0051488334674175,1.0,1.0,1.0,1.0,1.0
neos-3004026-krka,2,46.28,46.66,1764,1764,40.0,40.0,0.0,0.0,0.0,0.0,0.9918559794256323,1.0,1.0,1.0,1.0,1.0
neos-3024952-loue,0,4646.86,4655.8,383076,383076,6688.458145836447,6700.124773882493,0.0,0.0,0.0,0.0,0.9980798144250181,1.0,1.0,1.0,0.9982587446592751,1.0
neos-3024952-loue,1,7200.0,7200.0,688312,689174,3236.91834728659,3235.361046120496,0.07,0.07,1.0,1.0,1.0,1.0,0.9987492273359123,1.0,1.000481337675732,1.0
neos-3024952-loue,2,7200.0,7200.0,1114650,1114735,2010.456706906852,2009.69596912841,0.04,0.04,1.0,1.0,1.0,1.0,0.9999237486936358,1.0,1.000378533763379,1.0
neos-3046615-murg,0,7200.0,7200.0,6971706,6945244,465976.56822237495,466020.595035,169.81,169.81,1.0,1.0,1.0,1.0,1.0038100893215558,1.0,0.9999055260366299,1.0
neos-3046615-murg,1,7200.0,7200.0,6364063,6350455,461423.94768687495,461465.8480499375,166.11,166.18,0.9995787700084247,1.0,1.0,1.0,1.002142838584007,1.0,0.9999092015947884,1.0
neos-3046615-murg,2,7200.0,7200.0,7613539,7585476,460993.31025112496,461054.341609,163.66,163.78,0.9992673098058371,1.0,1.0,1.0,1.003699570073124,1.0,0.9998676265412402,1.0
neos-3083819-nubu,0,12.72,10.59,2020,750,10.736827670784827,10.754369850583293,0.0,0.0,0.0,0.0,1.2011331444759208,1.0,2.6933333333333334,1.0,0.9983688323870027,1.0
neos-3083819-nubu,1,12.37,11.06,1578,914,10.834432995835764,10.765678196371718,0.0,0.0,0.0,0.0,1.1184448462929475,1.0,1.7264770240700218,1.0,1.006386481019581,1.0
neos-3083819-nubu,2,20.79,17.29,3812,2598,11.640217907557332,11.449171020400142,0.0,0.0,0.0,0.0,1.2024291497975708,1.0,1.4672825250192456,1.0,1.0166865257595317,1.0
neos-3216931-puriri,1,7200.0,7200.0,9705,9370,121633.19340521592,121008.83416082442,5.5,127.35,0.043188064389477816,1.0,1.0,1.0,1.0357524012806831,1.0,1.0051596170537576,1.0
neos-3216931-puriri,2,7200.0,7200.0,4790,4854,113745.49582164893,124350.79570036459,147.13,146.8,1.0022479564032696,1.0,1.0,1.0,0.9868149979398434,1.0,0.9147146600953792,1.0
neos-3381206-awhea,0,1.18,1.18,1,1,11.055828918322298,10.268846578366448,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.07663785157856,1.0
neos-3381206-awhea,1,1.21,1.23,1,1,12.432090507726269,12.582677704194257,0.0,0.0,0.0,0.0,0.983739837398374,1.0,1.0,1.0,0.9880321820197467,1.0
neos-3381206-awhea,2,1.2,1.21,1,1,10.70622737306843,10.70622737306843,0.0,0.0,0.0,0.0,0.9917355371900827,1.0,1.0,1.0,1.0,1.0
neos-3402294-bobin,0,4386.37,2927.48,40294,23532,433836.6198661659,292747.9999999971,0.0,0.0,0.0,0.0,1.4983432850096328,1.0,1.7123066462689105,1.0,1.4819456319639084,1.0
neos-3402294-bobin,1,618.95,1177.76,3428,7141,61894.99999999942,117775.99999999884,0.0,0.0,0.0,0.0,0.5255315174568673,1.0,0.48004481165102925,1.0,0.5255315174568675,1.0
neos-3402294-bobin,2,1620.92,2598.45,9242,26596,162091.99999999843,259844.99999999697,0.0,0.0,0.0,0.0,0.6238026515807501,1.0,0.3474958640397052,1.0,0.6238026515807513,1.0
neos-3402454-bohle,0,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-3402454-bohle,1,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-3402454-bohle,2,7200.0,7200.0,1,1,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-3555904-turama,0,7200.0,7200.0,145,160,111754.63980463981,111711.9658119658,18.01,18.01,1.0,1.0,1.0,1.0,0.90625,1.0,1.0003820001945525,1.0
neos-3555904-turama,1,7200.0,7200.0,18,18,111754.33455433455,111733.15018315018,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0001895979049158,1.0
neos-3555904-turama,2,7200.0,7200.0,16797,2288,111873.11965811966,111864.49328449328,18.01,18.01,1.0,1.0,1.0,1.0,7.341346153846154,1.0,1.0000771144924818,1.0
neos-3627168-kasai,0,7200.0,7200.0,4555684,4524556,1507.3887485031373,1729.8293155225092,0.15,0.27,0.5555555555555555,1.0,1.0,1.0,1.0068797910778429,1.0,0.8714089505691017,1.0
neos-3627168-kasai,1,7200.0,7200.0,4132791,4096583,986.8806924583791,1035.6084357164714,0.09,0.08,1.125,1.0,1.0,1.0,1.0088385857188784,1.0,0.9529477150073805,1.0
neos-3627168-kasai,2,7200.0,7200.0,5147129,4799230,1796.0745502650502,1970.2576441077463,0.27,0.29,0.9310344827586208,1.0,1.0,1.0,1.0724905870316697,1.0,0.9115937479732115,1.0
neos-3656078-kumeu,0,7200.0,7200.0,32,32,198151.83511038902,198164.68166067687,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9999351723517016,1.0
neos-3656078-kumeu,1,7200.0,7200.0,82,82,205830.08336410834,205826.22189516216,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0000187608211948,1.0
neos-3656078-kumeu,2,7200.0,7200.0,122,122,199534.9002519867,199535.4030123201,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9999974803452127,1.0
neos-3754480-nidda,0,7200.0,7200.0,20000763,19644660,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.018127216251134,1.0,1.0,1.0
neos-3754480-nidda,1,7200.0,7200.0,18439214,17700365,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.041742020574152,1.0,1.0,1.0
neos-3754480-nidda,2,7200.0,7200.0,19108471,19361020,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,0.9869558008823915,1.0,1.0,1.0
neos-3988577-wolgan,0,7200.0,7200.0,312,309,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0097087378640777,1.0,1.0,1.0
neos-3988577-wolgan,1,7200.0,7200.0,179,179,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-3988577-wolgan,2,7200.0,7200.0,439,439,720000.0,720000.0,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-4300652-rahue,0,7200.0,7200.0,1365,1381,672687.7007363653,672688.5402194621,431.97,482.22,0.8957944506656713,1.0,1.0,1.0,0.9884141926140478,1.0,0.9999987520478696,1.0
neos-4300652-rahue,1,7200.0,7200.0,1213,1274,672672.1515384292,672607.8101034975,809.48,825.63,0.9804391797778667,1.0,1.0,1.0,0.9521193092621664,1.0,1.000095659660749,1.0
neos-4300652-rahue,2,7200.0,7200.0,2127,2406,633306.9197482257,625466.4085920807,316.83,292.94,1.0815525363555676,1.0,1.0,1.0,0.8840399002493765,1.0,1.0125354632134345,1.0
neos-4338804-snowy,0,7200.0,7200.0,4875741,4826235,11752.061862678449,11752.02923181509,1.66,1.66,1.0,1.0,1.0,1.0,1.0102576853385714,1.0,1.0000027766152308,1.0
neos-4338804-snowy,1,7200.0,7200.0,6738902,6661157,8683.699323589399,8712.197828008162,0.82,0.82,1.0,1.0,1.0,1.0,1.0116713958250796,1.0,0.9967288960855382,1.0
neos-4338804-snowy,2,7200.0,7200.0,5067404,5118687,11752.453433038749,11752.02923181509,1.66,1.66,1.0,1.0,1.0,1.0,0.989981219793279,1.0,1.000036095998001,1.0
neos-4387871-tavua,0,7200.0,7200.0,118375,106621,94638.80407595432,106667.69309132478,11.39,13.49,0.8443291326908822,1.0,1.0,1.0,1.1102409469053938,1.0,0.8872302506338842,1.0
neos-4387871-tavua,1,7200.0,7200.0,116171,124065,104161.48536602562,98493.57003576281,14.13,10.75,1.3144186046511628,1.0,1.0,1.0,0.9363720630314755,1.0,1.0575460441550124,1.0
neos-4387871-tavua,2,7200.0,7200.0,96695,113215,113906.26182554594,100270.35673194495,18.66,13.96,1.3366762177650429,1.0,1.0,1.0,0.8540829395398136,1.0,1.1359913890608184,1.0
neos-4413714-turia,0,299.23,297.41,2,2,17458.00243396454,17258.004000051787,0.0,0.0,0.0,0.0,1.006119498335631,1.0,1.0,1.0,1.0115887349378383,1.0
neos-4413714-turia,1,404.8,403.92,2,2,17605.184884064714,17649.52950367154,0.0,0.0,0.0,0.0,1.0021786492374727,1.0,1.0,1.0,0.9974874899867671,1.0
neos-4413714-turia,2,277.1,272.63,2,3,17054.78607651372,17361.79601447714,0.0,0.0,0.0,0.0,1.016395847852401,1.0,0.6666666666666666,1.0,0.9823169251782812,1.0
neos-4532248-waihi,0,7200.0,7200.0,1,1,715904.723852919,715904.9325292208,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997085139487,1.0
neos-4532248-waihi,1,7200.0,7200.0,1,1,720000.0,715186.1220740259,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0067309442638708,1.0
neos-4532248-waihi,2,7200.0,7200.0,1,1,715927.9671048638,715926.2797972404,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0000023568175538,1.0
neos-4647030-tutaki,0,7200.0,7200.0,24413,24433,933.7758853557552,943.8150562468372,0.01,0.01,1.0,1.0,1.0,1.0,0.9991814349445423,1.0,0.9893632011646396,1.0
neos-4647030-tutaki,1,7200.0,7200.0,22893,22711,1293.5426109266978,1313.7216897299386,0.01,0.01,1.0,1.0,1.0,1.0,1.0080137378362908,1.0,0.9846397612515715,1.0
neos-4647030-tutaki,2,7200.0,7200.0,27292,26981,1253.7995175331134,1253.8519173499385,0.01,0.01,1.0,1.0,1.0,1.0,1.0115266298506356,1.0,0.9999582089271468,1.0
neos-4722843-widden,0,2651.33,2662.61,11357,11357,41135.66894980005,41409.975363248916,0.0,0.0,0.0,0.0,0.995763555308513,1.0,1.0,1.0,0.99337583731836,1.0
neos-4722843-widden,1,1033.65,1031.93,3376,3416,36234.84384829133,45061.090808502064,0.0,0.0,0.0,0.0,1.0016667797234309,1.0,0.9882903981264637,1.0,0.8041270905375996,1.0
neos-4722843-widden,2,1714.52,1707.07,7919,7919,24889.37680760002,24820.612846155615,0.0,0.0,0.0,0.0,1.00436420299109,1.0,1.0,1.0,1.0027704376950972,1.0
neos-4738912-atrato,0,813.4,1811.58,61981,189048,272.5186309742815,339.23787235969303,0.0,0.0,0.0,0.0,0.44900032016251007,1.0,0.3278585332825526,1.0,0.8033260823111481,1.0
neos-4738912-atrato,1,3808.9,3350.87,324992,293417,1115.218225547576,941.3259600851392,0.0,0.0,0.0,0.0,1.136689874569888,1.0,1.1076113517621677,1.0,1.1847311907202782,1.0
neos-4738912-atrato,2,914.39,744.51,95736,98248,197.1885587783188,173.60504248407767,0.0,0.0,0.0,0.0,1.2281769217337577,1.0,0.9744320495073691,1.0,1.135845802384479,1.0
neos-4763324-toguru,0,7200.0,7200.0,8436,8572,211344.47523014058,149957.0341280507,46.04,19.99,2.303151575787894,1.0,1.0,1.0,0.9841343910405973,1.0,1.4093668660429104,1.0
neos-4763324-toguru,1,7200.0,7200.0,14962,14545,209244.09850649838,115556.1046359197,45.08,7.38,6.10840108401084,1.0,1.0,1.0,1.0286696459264353,1.0,1.8107576329762893,1.0
neos-4763324-toguru,2,7200.0,7200.0,7145,15033,208634.34194140974,135571.99975838748,48.94,16.27,3.0079901659496002,1.0,1.0,1.0,0.4752877003924699,1.0,1.5389191154016455,1.0
neos-4954672-berkel,0,7200.0,7200.0,1019990,952460,63127.5530016726,63128.45312261981,8.48,8.57,0.9894982497082847,1.0,1.0,1.0,1.0709006152489344,1.0,0.9999857414382471,1.0
neos-4954672-berkel,1,7200.0,7200.0,819107,897757,65905.6674085528,64155.87053480868,8.71,8.42,1.0344418052256532,1.0,1.0,1.0,0.912392774436735,1.0,1.0272741505829113,1.0
neos-4954672-berkel,2,7200.0,7200.0,891993,845279,61383.021297809544,59904.79283464296,8.0,7.87,1.0165184243964422,1.0,1.0,1.0,1.055264593110677,1.0,1.0246762970576826,1.0
neos-5049753-cuanza,0,7200.0,7200.0,52,52,21270.957464635903,21205.114219810155,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0031050643794333,1.0
neos-5049753-cuanza,1,7200.0,7200.0,14,14,19897.807920352054,19911.401491066135,15.39,15.39,1.0,1.0,1.0,1.0,1.0,1.0,0.9993172971415306,1.0
neos-5049753-cuanza,2,7200.0,7200.0,12,12,18222.329403889507,18190.904445195316,15.2,15.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0017275094148763,1.0
neos-5052403-cygnet,0,7200.0,7200.0,113,113,39936.03933626369,40029.762068131815,1.6,1.6,1.0,1.0,1.0,1.0,1.0,1.0,0.9976586737710654,1.0
neos-5052403-cygnet,1,7200.0,7200.0,1,1,41308.00693461541,41355.1510648352,1.38,1.38,1.0,1.0,1.0,1.0,1.0,1.0,0.9988600179420002,1.0
neos-5052403-cygnet,2,7200.0,7200.0,63,63,39936.841520329624,39936.83112087908,1.19,1.19,1.0,1.0,1.0,1.0,1.0,1.0,1.0000002603974891,1.0
neos-5093327-huahum,0,7200.0,7200.0,49854,50333,98870.91613162939,98898.4325439297,10.32,10.7,0.9644859813084113,1.0,1.0,1.0,0.9904833806846403,1.0,0.9997217709968449,1.0
neos-5093327-huahum,1,7200.0,7200.0,52521,50392,97438.64541453673,96466.86215894569,10.43,11.49,0.907745865970409,1.0,1.0,1.0,1.0422487696459755,1.0,1.010073752103493,1.0
neos-5093327-huahum,2,7200.0,7200.0,48532,56530,95655.64527715655,92278.50391533544,12.17,8.45,1.4402366863905327,1.0,1.0,1.0,0.8585176012736601,1.0,1.0365972704208513,1.0
neos-5104907-jarama,0,7200.0,7200.0,8,8,188101.67402032085,188077.0316229947,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0001310228958502,1.0
neos-5104907-jarama,1,7200.0,7200.0,9,9,186461.4518225668,186316.18815711228,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0007796620727987,1.0
neos-5104907-jarama,2,7200.0,7200.0,4,4,183615.8960012834,183926.26141914437,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9983125551758284,1.0
neos-5107597-kakapo,0,2144.47,2135.0,560533,560533,79157.67134285816,78800.13355389492,0.0,0.0,0.0,0.0,1.0044355971896954,1.0,1.0,1.0,1.0045372738958456,1.0
neos-5107597-kakapo,1,1725.41,1717.55,472393,472676,65791.30729040563,64754.29936558656,0.0,0.0,0.0,0.0,1.004576285988763,1.0,0.9994012812158857,1.0,1.016014503051981,1.0
neos-5107597-kakapo,2,5927.88,3237.82,1725439,1073257,141198.77281605886,98412.23259766816,0.0,0.0,0.0,0.0,1.8308244436071184,1.0,1.6076661973786335,1.0,1.4347685149397222,1.0
neos-5114902-kasavu,0,7200.0,7200.0,1,1,79697.40813862595,79736.24393832061,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9995129467131071,1.0
neos-5114902-kasavu,1,7200.0,7200.0,1,1,84486.28680106871,84522.19318290078,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,0.9995751839785514,1.0
neos-5114902-kasavu,2,7200.0,7200.0,1,1,84726.08596732825,84598.16050839695,1e+20,1e+20,1.0,1.0,1.0,1.0,1.0,1.0,1.0015121541433352,1.0
neos-5188808-nattai,0,1251.29,1249.67,12145,12145,112030.52226645657,111880.30077231867,0.0,0.0,0.0,0.0,1.0012963422343497,1.0,1.0,1.0,1.001342698340109,1.0
neos-5188808-nattai,1,1292.07,1288.24,13554,13554,116539.2023575522,116217.7142172959,0.0,0.0,0.0,0.0,1.0029730485002795,1.0,1.0,1.0,1.0027662576434364,1.0
neos-5188808-nattai,2,1380.62,1377.84,12548,12548,121752.52831080821,121502.20740147428,0.0,0.0,0.0,0.0,1.0020176508157697,1.0,1.0,1.0,1.0020602169679667,1.0
neos-5195221-niemur,0,2813.87,2728.17,47466,53512,222849.10062353854,208284.54693851224,0.0,0.0,0.0,0.0,1.031412998456841,1.0,0.8870159964120198,1.0,1.0699262326423375,1.0
neos-5195221-niemur,1,2911.85,2892.34,25010,24415,181657.16086002917,182758.65004729846,0.0,0.0,0.0,0.0,1.0067454033758132,1.0,1.0243702641818555,1.0,0.9939729846604567,1.0
neos-5195221-niemur,2,2890.78,2857.51,33779,31131,205783.3340984274,196851.98813807862,0.0,0.0,0.0,0.0,1.011643003874002,1.0,1.0850599081301597,1.0,1.045370869986256,1.0
neos-631710,0,7200.0,7200.0,2,2,106395.20443349754,106666.80788177339,14.21,14.21,1.0,1.0,1.0,1.0,1.0,1.0,0.9974537210434112,1.0
neos-631710,1,7200.0,7200.0,4,4,105201.61083743843,104791.60098522168,8.9,8.9,1.0,1.0,1.0,1.0,1.0,1.0,1.00391262132043,1.0
neos-631710,2,7200.0,7200.0,3,3,93792.80049261084,93579.14901477832,14.21,14.21,1.0,1.0,1.0,1.0,1.0,1.0,1.002283109860283,1.0
neos-662469,0,7200.0,7200.0,59651,58801,474.1421276711156,474.8062316953957,0.01,0.01,1.0,1.0,1.0,1.0,1.0144555364704682,1.0,0.9986013156948071,1.0
neos-662469,1,7200.0,7200.0,50627,63742,511.70840383990173,514.6085801063066,0.0,0.05,0.0,1.0,1.0,1.0,0.7942486900316903,1.0,0.9943643064291587,1.0
neos-662469,2,7200.0,7200.0,56995,61333,463.7064188089917,473.0522101095615,0.01,0.06,0.16666666666666669,1.0,1.0,1.0,0.9292713547356236,1.0,0.9802436367469772,1.0
neos-787933,0,1.37,1.39,1,1,128.0,128.0,0.0,0.0,0.0,0.0,0.9856115107913671,1.0,1.0,1.0,1.0,1.0
neos-787933,1,1.39,1.37,1,1,128.0,128.0,0.0,0.0,0.0,0.0,1.0145985401459852,1.0,1.0,1.0,1.0,1.0
neos-787933,2,1.41,1.35,1,1,128.0,123.0,0.0,0.0,0.0,0.0,1.0444444444444443,1.0,1.0,1.0,1.0406504065040652,1.0
neos-827175,0,6.1,6.14,1,1,310.0000535707015,310.0000542849775,0.0,0.0,0.0,0.0,0.993485342019544,1.0,1.0,1.0,0.9999999976958841,1.0
neos-827175,1,8.21,8.19,1,1,275.0000974986768,270.0000980343838,0.0,0.0,0.0,0.0,1.0024420024420027,1.0,1.0,1.0,1.018518509810527,1.0
neos-827175,2,10.23,10.24,1,1,280.0001326767708,280.0001328553398,0.0,0.0,0.0,0.0,0.9990234375,1.0,1.0,1.0,0.9999999993622539,1.0
neos-848589,0,7200.0,7200.0,256,256,93950.1867495624,93943.30833739224,32.15,32.15,1.0,1.0,1.0,1.0,1.0,1.0,1.000073218755991,1.0
neos-848589,1,7200.0,7200.0,148,153,95712.91753553439,95693.37599601697,42.95,42.57,1.0089264740427533,1.0,1.0,1.0,0.9673202614379085,1.0,1.000204209949895,1.0
neos-848589,2,7200.0,7200.0,106,106,97475.6699409387,97503.14381056148,46.27,46.27,1.0,1.0,1.0,1.0,1.0,1.0,0.9997182258074041,1.0
neos-860300,0,17.27,17.23,2,2,334.2856982193065,244.03085910652922,0.0,0.0,0.0,0.0,1.0023215322112593,1.0,1.0,1.0,1.3698501060203103,1.0
neos-860300,1,13.35,13.32,2,2,254.40370040612308,254.20973601999376,0.0,0.0,0.0,0.0,1.0022522522522521,1.0,1.0,1.0,1.0007630092740196,1.0
neos-860300,2,23.18,23.14,3,3,296.6230537332085,385.58066385504526,0.0,0.0,0.0,0.0,1.0017286084701815,1.0,1.0,1.0,0.7692892344952251,1.0
neos-873061,0,7200.0,7200.0,155,157,47010.744630770336,47119.82218184753,9.28,9.28,1.0,1.0,1.0,1.0,0.9872611464968153,1.0,0.9976851026589991,1.0
neos-873061,1,7200.0,7200.0,148,141,52307.06539004867,52187.55962706983,7.72,15.19,0.5082290980908493,1.0,1.0,1.0,1.049645390070922,1.0,1.0022899281712505,1.0
neos-873061,2,7200.0,7200.0,168,168,46800.83839266484,46736.3828587251,8.12,8.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0013791297057493,1.0
neos-911970,0,7200.0,7200.0,1400854,1608307,12372.341320489375,9037.642226625276,1.05,0.76,1.381578947368421,1.0,1.0,1.0,0.8710115668215086,1.0,1.3689788785884813,1.0
neos-911970,1,7200.0,7200.0,1814127,709744,27476.652595142412,24642.609795471144,2.49,2.98,0.8355704697986578,1.0,1.0,1.0,2.556030061543317,1.0,1.115005789694893,1.0
neos-911970,2,7200.0,7200.0,11460910,8197877,480.33699561724194,480.26093644996627,0.06,0.06,1.0,1.0,1.0,1.0,1.3980339056075128,1.0,1.0001583705054962,1.0
neos-933966,0,1374.28,3653.2,138,466,635.0,630.0,0.0,0.0,0.0,0.0,0.37618526223584803,1.0,0.296137339055794,1.0,1.007936507936508,1.0
neos-933966,1,848.27,7200.0,38,2765,660.0,660.0,0.0,0.31,0.0,1.0,0.11781527777777777,1.0,0.013743218806509945,1.0,1.0,1.0
neos-933966,2,2180.73,2099.25,283,215,675.0,675.0,0.0,0.0,0.0,0.0,1.038813862093605,1.0,1.3162790697674418,1.0,1.0,1.0
neos-950242,0,7200.0,7200.0,9288,9329,450745.004469,450694.3972887499,100.0,100.0,1.0,1.0,1.0,1.0,0.995605102368957,1.0,1.0001122871297148,1.0
neos-950242,1,7200.0,7200.0,8446,8438,497500.0,497500.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0009480919649205,1.0,1.0,1.0
neos-950242,2,7200.0,7200.0,15629,15646,434984.1642,434860.125725,100.0,100.0,1.0,1.0,1.0,1.0,0.9989134603093442,1.0,1.0002852376377191,1.0
neos-957323,0,86.06,81.84,2,7,846.859415410465,841.882319697904,0.0,0.0,0.0,0.0,1.051564027370479,1.0,0.2857142857142857,1.0,1.00591186629783,1.0
neos-957323,1,110.59,130.66,5,12,797.0781319033251,797.085039065042,0.0,0.0,0.0,0.0,0.846395224246135,1.0,0.4166666666666667,1.0,0.999991334473264,1.0
neos-957323,2,80.1,91.28,2,1,851.8294880711647,851.8331964000224,0.0,0.0,0.0,0.0,0.8775197195442593,1.0,2.0,1.0,0.9999956466490466,1.0
neos-960392,0,881.09,879.61,15,15,565.0,560.0,0.0,0.0,0.0,0.0,1.0016825638635305,1.0,1.0,1.0,1.0089285714285714,1.0
neos-960392,1,1439.63,1447.01,102,102,610.0,615.0,0.0,0.0,0.0,0.0,0.9948998279210234,1.0,1.0,1.0,0.991869918699187,1.0
neos-960392,2,1363.87,1366.35,403,403,620.0,620.0,0.0,0.0,0.0,0.0,0.9981849452922018,1.0,1.0,1.0,1.0,1.0
neos17,0,25.95,16.19,22460,12038,293.52685557921615,288.4062791317077,0.0,0.0,0.0,0.0,1.6028412600370598,1.0,1.8657584316331617,1.0,1.017754732882116,1.0
neos17,1,9.39,9.91,5644,6153,294.10519339583027,289.41267414115777,0.0,0.0,0.0,0.0,0.9475277497477296,1.0,0.9172761254672518,1.0,1.0162139383446067,1.0
neos17,2,9.84,10.19,6376,6745,180.50457697735536,189.70224279692945,0.0,0.0,0.0,0.0,0.9656526005888126,1.0,0.94529280948851,1.0,0.9515152499835232,1.0
neos5,0,1007.54,1008.28,3292114,3292114,2753.1435233333345,2760.132566666668,0.0,0.0,0.0,0.0,0.9992660768834054,1.0,1.0,1.0,0.9974678595449588,1.0
neos5,1,1234.24,1234.92,4202380,4202380,3320.6397799999995,3323.71836,0.0,0.0,0.0,0.0,0.9994493570433712,1.0,1.0,1.0,0.9990737542515484,1.0
neos5,2,1183.51,1187.61,4100005,4100005,3204.48606,3211.097643333333,0.0,0.0,0.0,0.0,0.9965476882141444,1.0,1.0,1.0,0.9979410207761638,1.0
neos8,0,1.95,1.94,1,1,157.82451181516512,85.15302013422817,0.0,0.0,0.0,0.0,1.0051546391752577,1.0,1.0,1.0,1.8534223632512814,1.0
neos8,1,1.89,1.81,1,1,167.39294934396878,85.144966442953,0.0,0.0,0.0,0.0,1.0441988950276242,1.0,1.0,1.0,1.9659758684163884,1.0
neos8,2,1.83,1.84,1,1,85.144966442953,85.144966442953,0.0,0.0,0.0,0.0,0.9945652173913043,1.0,1.0,1.0,1.0,1.0
neos859080,0,0.5,0.53,792,792,50.0,53.0,0.0,0.0,0.0,0.0,0.9433962264150942,1.0,1.0,1.0,0.9433962264150944,1.0
neos859080,1,0.54,0.57,655,655,54.0,56.99999999999999,0.0,0.0,0.0,0.0,0.9473684210526317,1.0,1.0,1.0,0.9473684210526317,1.0
neos859080,2,0.55,0.54,565,565,55.00000000000001,54.0,0.0,0.0,0.0,0.0,1.0185185185185186,1.0,1.0,1.0,1.0185185185185186,1.0
net12,0,1842.42,1841.31,1211,1211,98181.66575864486,98124.8745495327,0.0,0.0,0.0,0.0,1.0006028316796194,1.0,1.0,1.0,1.0005787646544555,1.0
net12,1,1631.28,1625.53,1816,1816,87246.80937850467,86944.94213411215,0.0,0.0,0.0,0.0,1.0035373078319072,1.0,1.0,1.0,1.0034719356524142,1.0
net12,2,1561.43,1563.27,1695,1695,86543.980717243,86645.41956757009,0.0,0.0,0.0,0.0,0.9988229800354386,1.0,1.0,1.0,0.9988292647108947,1.0
netdiversion,0,848.0,843.61,43,43,7552.329780991735,7480.378734297519,0.0,0.0,0.0,0.0,1.0052038264126788,1.0,1.0,1.0,1.0096186368698579,1.0
netdiversion,1,2364.82,2360.01,88,88,12439.02849586777,12384.967309917358,0.0,0.0,0.0,0.0,1.002038126957089,1.0,1.0,1.0,1.0043650648885543,1.0
